"csu_id","trap_id","zone","year","week","trap_date","method","spp","total","test_code","cq","copies","seq","notes"
"CSU13283","LV-089","LV",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13284","LV-089","LV",2019,30,2019-07-23,"L","Tarsalis",50,1,24.16157,NA,NA,""
"CSU13285","LV-089","LV",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13286","LV-089","LV",2019,30,2019-07-23,"L","Tarsalis",12,0,55.55,NA,NA,""
"CSU13287","LV-089","LV",2019,30,2019-07-23,"L","Pipiens",5,0,55.55,NA,NA,""
"CSU13288","FC-041","NW",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13289","FC-041","NW",2019,30,2019-07-23,"L","Tarsalis",15,0,55.55,NA,NA,""
"CSU13290","FC-041","NW",2019,30,2019-07-23,"L","Pipiens",17,0,55.55,NA,NA,""
"CSU13291","FC-090GR","NW",2019,30,2019-07-23,"G","Pipiens",34,0,55.55,NA,NA,""
"CSU13292","FC-049","NW",2019,30,2019-07-23,"L","Tarsalis",6,0,55.55,NA,NA,""
"CSU13293","FC-049","NW",2019,30,2019-07-23,"L","Pipiens",4,0,55.55,NA,NA,""
"CSU13294","FC-060","SW",2019,30,2019-07-23,"L","Tarsalis",39,0,55.55,NA,NA,""
"CSU13295","FC-060","SW",2019,30,2019-07-23,"L","Pipiens",32,0,55.55,NA,NA,""
"CSU13296","LV-020","LV",2019,30,2019-07-23,"L","Tarsalis",50,1,24.53387,NA,NA,""
"CSU13297","LV-020","LV",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13298","LV-020","LV",2019,30,2019-07-23,"L","Tarsalis",16,0,55.55,NA,NA,""
"CSU13299","FC-011","NW",2019,30,2019-07-23,"L","Tarsalis",15,0,55.55,NA,NA,""
"CSU13300","FC-011","NW",2019,30,2019-07-23,"L","Pipiens",13,0,55.55,NA,NA,""
"CSU13301","LC-049","BE",2019,30,2019-07-23,"L","Tarsalis",38,0,55.55,NA,NA,""
"CSU13302","LC-049","BE",2019,30,2019-07-23,"L","Pipiens",4,0,55.55,NA,NA,""
"CSU13303","FC-015","NW",2019,30,2019-07-23,"L","Tarsalis",14,0,55.55,NA,NA,""
"CSU13304","LC-055","BE",2019,30,2019-07-23,"L","Tarsalis",34,0,55.55,NA,NA,""
"CSU13305","FC-058","SW",2019,30,2019-07-23,"L","Tarsalis",4,0,55.55,NA,NA,""
"CSU13306","LC-001","BE",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13307","LC-001","BE",2019,30,2019-07-23,"L","Tarsalis",39,0,55.55,NA,NA,""
"CSU13308","LC-001","BE",2019,30,2019-07-23,"L","Pipiens",24,0,37.91268,NA,NA,""
"CSU13309","LC-054","BE",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13310","LC-054","BE",2019,30,2019-07-23,"L","Tarsalis",28,0,55.55,NA,NA,""
"CSU13311","LC-054","BE",2019,30,2019-07-23,"L","Pipiens",5,0,55.55,NA,NA,""
"CSU13312","LC-053","BE",2019,30,2019-07-23,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13313","LC-053","BE",2019,30,2019-07-23,"L","Tarsalis",32,0,55.55,NA,NA,""
"CSU00000","FC-004","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-019","NE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-023","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-047","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-053","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-059","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-064","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-074","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-075","SE",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-075GR","SE",2019,30,2019-07-22,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-088GR","SE",2019,30,2019-07-22,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-104","LV",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LV-110","LV",2019,30,2019-07-22,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU13247","FC-019","NE",2019,30,2019-07-22,"L","Tarsalis",18,0,55.55,NA,NA,""
"CSU13248","FC-039","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13249","FC-039","SE",2019,30,2019-07-22,"L","Tarsalis",8,0,55.55,NA,NA,""
"CSU13250","FC-039","SE",2019,30,2019-07-22,"L","Pipiens",5,0,55.55,NA,NA,""
"CSU13251","FC-064","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13252","FC-064","SE",2019,30,2019-07-22,"L","Tarsalis",26,0,55.55,NA,NA,""
"CSU13253","FC-053","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13254","FC-053","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13255","FC-053","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13256","FC-053","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13257","FC-053","SE",2019,30,2019-07-22,"L","Tarsalis",35,0,55.55,NA,NA,""
"CSU13258","LV-104","LV",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13259","LV-104","LV",2019,30,2019-07-22,"L","Tarsalis",37,0,55.55,NA,NA,""
"CSU13260","FC-075","SE",2019,30,2019-07-22,"L","Tarsalis",31,0,55.55,NA,NA,""
"CSU13261","FC-075GR","SE",2019,30,2019-07-22,"G","Pipiens",3,0,55.55,NA,NA,""
"CSU13262","FC-074","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13263","FC-074","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13264","FC-074","SE",2019,30,2019-07-22,"L","Tarsalis",41,0,55.55,NA,NA,""
"CSU13265","LV-110","LV",2019,30,2019-07-22,"L","Tarsalis",18,0,55.55,NA,NA,""
"CSU13266","FC-004","SE",2019,30,2019-07-22,"L","Tarsalis",5,0,55.55,NA,NA,""
"CSU13267","FC-088GR","SE",2019,30,2019-07-22,"G","Pipiens",5,0,55.55,NA,NA,""
"CSU13268","FC-059","SE",2019,30,2019-07-22,"L","Tarsalis",8,0,55.55,NA,NA,""
"CSU13269","FC-047","SE",2019,30,2019-07-22,"L","Tarsalis",26,0,55.55,NA,NA,""
"CSU13270","FC-027","SE",2019,30,2019-07-22,"L","Tarsalis",47,0,55.55,NA,NA,""
"CSU13271","FC-027","SE",2019,30,2019-07-22,"L","Pipiens",11,0,55.55,NA,NA,""
"CSU13272","FC-023","SE",2019,30,2019-07-22,"L","Tarsalis",30,0,55.55,NA,NA,""
"CSU13273","FC-031","SE",2019,30,2019-07-22,"L","Tarsalis",37,0,55.55,NA,NA,""
"CSU13274","FC-031","SE",2019,30,2019-07-22,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU13275","FC-050","SE",2019,30,2019-07-22,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13276","FC-050","SE",2019,30,2019-07-22,"L","Tarsalis",19,1,21.24247,NA,NA,""
"CSU13277","FC-050","SE",2019,30,2019-07-22,"L","Pipiens",22,0,55.55,NA,NA,""
"CSU13278","FC-046","SE",2019,30,2019-07-22,"L","Tarsalis",26,0,55.55,NA,NA,""
"CSU13279","FC-046","SE",2019,30,2019-07-22,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU00000","FC-014","NE",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-034","NE",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-038","NE",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-040","NE",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-040GR","NE",2019,30,2019-07-21,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-066GR","NE",2019,30,2019-07-21,"G","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-066GR","NE",2019,30,2019-07-21,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-069","NE",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-072","NE",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-091GR","NE",2019,30,2019-07-21,"G","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-091GR","NE",2019,30,2019-07-21,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-092GR","NE",2019,30,2019-07-21,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-069","LV",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LV-095","LV",2019,30,2019-07-21,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU13225","FC-038","NE",2019,30,2019-07-21,"L","Tarsalis",50,1,33.92155,NA,NA,""
"CSU13226","FC-038","NE",2019,30,2019-07-21,"L","Tarsalis",4,0,55.55,NA,NA,""
"CSU13227","FC-034","NE",2019,30,2019-07-21,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13228","FC-034","NE",2019,30,2019-07-21,"L","Tarsalis",42,0,55.55,NA,NA,""
"CSU13229","FC-069","NE",2019,30,2019-07-21,"L","Tarsalis",30,0,55.55,NA,NA,""
"CSU13230","FC-040GR","NE",2019,30,2019-07-21,"G","Pipiens",3,0,55.55,NA,NA,""
"CSU13231","FC-014","NE",2019,30,2019-07-21,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13232","FC-040","NE",2019,30,2019-07-21,"L","Tarsalis",7,0,55.55,NA,NA,""
"CSU13233","FC-036","NW",2019,30,2019-07-21,"L","Tarsalis",22,0,55.55,NA,NA,""
"CSU13234","FC-036","NW",2019,30,2019-07-21,"L","Pipiens",6,0,55.55,NA,NA,""
"CSU13235","LV-069","LV",2019,30,2019-07-21,"L","Tarsalis",29,0,55.55,NA,NA,""
"CSU13236","FC-006","NE",2019,30,2019-07-21,"L","Tarsalis",37,0,55.55,NA,NA,""
"CSU13237","FC-006","NE",2019,30,2019-07-21,"L","Pipiens",15,0,55.55,NA,NA,""
"CSU13238","FC-072","NE",2019,30,2019-07-21,"L","Tarsalis",20,0,55.55,NA,NA,""
"CSU13239","FC-092GR","NE",2019,30,2019-07-21,"G","Pipiens",6,0,55.55,NA,NA,""
"CSU13240","LV-095","LV",2019,30,2019-07-21,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13241","LV-095","LV",2019,30,2019-07-21,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13242","LV-095","LV",2019,30,2019-07-21,"L","Tarsalis",7,0,55.55,NA,NA,""
"CSU13243","FC-067","NE",2019,30,2019-07-21,"L","Tarsalis",35,0,55.55,NA,NA,""
"CSU13244","FC-067","NE",2019,30,2019-07-21,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU13245","FC-066","NE",2019,30,2019-07-21,"L","Tarsalis",13,0,55.55,NA,NA,""
"CSU13246","FC-066","NE",2019,30,2019-07-21,"L","Pipiens",6,0,55.55,NA,NA,""
"CSU00000","FC-001","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-029GR","SE",2019,29,2019-07-17,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-037","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-054","SE",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-057","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-058","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-058","SW",2019,29,2019-07-17,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-062","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-068","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-071","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-089GR","SW",2019,29,2019-07-17,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-093","SW",2019,29,2019-07-17,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU13212","FC-057","SW",2019,29,2019-07-17,"L","Tarsalis",5,0,55.55,NA,NA,""
"CSU13213","FC-001","SW",2019,29,2019-07-17,"L","Tarsalis",29,0,55.55,NA,NA,""
"CSU13214","FC-054","SE",2019,29,2019-07-17,"L","Tarsalis",14,0,55.55,NA,NA,""
"CSU13215","FC-037","SW",2019,29,2019-07-17,"L","Tarsalis",25,0,34.95677,NA,NA,""
"CSU13216","FC-029","SE",2019,29,2019-07-17,"L","Tarsalis",16,0,55.55,NA,NA,""
"CSU13217","FC-029","SE",2019,29,2019-07-17,"L","Pipiens",5,0,34.57855,NA,NA,""
"CSU13218","FC-029GR","SE",2019,29,2019-07-17,"G","Pipiens",50,0,55.55,NA,NA,""
"CSU13219","FC-029GR","SE",2019,29,2019-07-17,"G","Pipiens",7,0,55.55,NA,NA,""
"CSU13220","FC-068","SW",2019,29,2019-07-17,"L","Tarsalis",6,0,55.55,NA,NA,""
"CSU13221","FC-062","SW",2019,29,2019-07-17,"L","Tarsalis",6,0,34.86805,NA,NA,""
"CSU13222","FC-089GR","SW",2019,29,2019-07-17,"G","Pipiens",6,0,55.55,NA,NA,""
"CSU13223","FC-071","SW",2019,29,2019-07-17,"L","Tarsalis",9,0,55.55,NA,NA,""
"CSU13224","FC-093","SW",2019,29,2019-07-17,"L","Tarsalis",30,0,35.27168,NA,NA,""
"CSU00000","FC-041","NW",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-049","NW",2019,29,2019-07-16,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-052","NW",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-060","SW",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-061","NW",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-063","NW",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-063","NW",2019,29,2019-07-16,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-063GR","NW",2019,29,2019-07-16,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-090GR","NW",2019,29,2019-07-16,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LC-049","BE",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LC-053","BE",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LC-054","BE",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LC-055","BE",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LV-020","LV",2019,29,2019-07-16,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU13190","FC-052","NW",2019,29,2019-07-16,"L","Tarsalis",4,0,55.55,NA,NA,""
"CSU13191","FC-061","NW",2019,29,2019-07-16,"L","Tarsalis",13,0,55.55,NA,NA,""
"CSU13192","FC-073","NW",2019,29,2019-07-16,"L","Tarsalis",11,0,55.55,NA,NA,""
"CSU13193","FC-073","NW",2019,29,2019-07-16,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU13194","FC-041","NW",2019,29,2019-07-16,"L","Tarsalis",3,0,55.55,NA,NA,""
"CSU13195","FC-090GR","NW",2019,29,2019-07-16,"G","Pipiens",2,0,35.71669,NA,NA,""
"CSU13196","FC-049","NW",2019,29,2019-07-16,"L","Pipiens",2,0,55.55,NA,NA,""
"CSU13197","FC-060","SW",2019,29,2019-07-16,"L","Tarsalis",6,0,55.55,NA,NA,""
"CSU13198","LC-055","BE",2019,29,2019-07-16,"L","Tarsalis",12,0,55.55,NA,NA,""
"CSU13199","FC-063GR","NW",2019,29,2019-07-16,"G","Pipiens",9,0,55.55,NA,NA,""
"CSU13200","LC-001","BE",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13201","LC-001","BE",2019,29,2019-07-16,"L","Tarsalis",13,0,55.55,NA,NA,""
"CSU13202","LC-001","BE",2019,29,2019-07-16,"L","Pipiens",7,0,55.55,NA,NA,""
"CSU13203","LC-049","BE",2019,29,2019-07-16,"L","Tarsalis",24,0,55.55,NA,NA,""
"CSU13204","LV-020","LV",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13205","LV-020","LV",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13206","LV-020","LV",2019,29,2019-07-16,"L","Tarsalis",21,0,55.55,NA,NA,""
"CSU13207","LC-054","BE",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13208","LC-054","BE",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13209","LC-053","BE",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13210","LC-053","BE",2019,29,2019-07-16,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13211","LC-053","BE",2019,29,2019-07-16,"L","Tarsalis",3,0,55.55,NA,NA,""
"CSU00000","FC-004","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-023","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-027","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-031","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-046","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-047","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-059","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-064","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-075","SE",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-075GR","SE",2019,29,2019-07-15,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-104","LV",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LV-110","LV",2019,29,2019-07-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU13159","LV-104","LV",2019,29,2019-07-15,"L","Tarsalis",43,0,55.55,NA,NA,""
"CSU13160","FC-039","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13161","FC-039","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13162","FC-039","SE",2019,29,2019-07-15,"L","Tarsalis",12,0,55.55,NA,NA,""
"CSU13163","FC-039","SE",2019,29,2019-07-15,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU13164","LV-110","LV",2019,29,2019-07-15,"L","Tarsalis",8,0,55.55,NA,NA,""
"CSU13165","FC-064","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13166","FC-064","SE",2019,29,2019-07-15,"L","Tarsalis",40,0,55.55,NA,NA,""
"CSU13167","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13168","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13169","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13170","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13171","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13172","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13173","FC-053","SE",2019,29,2019-07-15,"L","Tarsalis",14,0,55.55,NA,NA,""
"CSU13174","FC-053","SE",2019,29,2019-07-15,"L","Pipiens",11,0,55.55,NA,NA,""
"CSU13175","FC-047","SE",2019,29,2019-07-15,"L","Tarsalis",29,0,55.55,NA,NA,""
"CSU13176","FC-075","SE",2019,29,2019-07-15,"L","Tarsalis",14,0,55.55,NA,NA,""
"CSU13177","FC-075GR","SE",2019,29,2019-07-15,"G","Pipiens",3,0,55.55,NA,NA,""
"CSU13178","FC-088GR","SE",2019,29,2019-07-15,"G","Tarsalis",4,0,55.55,NA,NA,""
"CSU13179","FC-088GR","SE",2019,29,2019-07-15,"G","Pipiens",43,0,55.55,NA,NA,""
"CSU13180","FC-074","SE",2019,29,2019-07-15,"L","Tarsalis",47,0,55.55,NA,NA,""
"CSU13181","FC-074","SE",2019,29,2019-07-15,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU13182","FC-004","SE",2019,29,2019-07-15,"L","Tarsalis",46,0,55.55,NA,NA,""
"CSU13183","FC-027","SE",2019,29,2019-07-15,"L","Tarsalis",40,0,55.55,NA,NA,""
"CSU13184","FC-059","SE",2019,29,2019-07-15,"L","Tarsalis",31,0,55.55,NA,NA,""
"CSU13185","FC-031","SE",2019,29,2019-07-15,"L","Tarsalis",46,0,55.55,NA,NA,""
"CSU13186","FC-050","SE",2019,29,2019-07-15,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13187","FC-050","SE",2019,29,2019-07-15,"L","Pipiens",7,0,55.55,NA,NA,""
"CSU13188","FC-046","SE",2019,29,2019-07-15,"L","Tarsalis",28,0,55.55,NA,NA,""
"CSU13189","FC-023","SE",2019,29,2019-07-15,"L","Tarsalis",25,0,55.55,NA,NA,""
"CSU00000","FC-011","NW",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-011","NW",2019,29,2019-07-14,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-014","NE",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-015","NW",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-015","NW",2019,29,2019-07-14,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-034","NE",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-038","NE",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-040","NE",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-040GR","NE",2019,29,2019-07-14,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-066GR","NE",2019,29,2019-07-14,"G","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-066GR","NE",2019,29,2019-07-14,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-072","NE",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-091GR","NE",2019,29,2019-07-14,"G","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-091GR","NE",2019,29,2019-07-14,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-092GR","NE",2019,29,2019-07-14,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-089","LV",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","LV-089","LV",2019,29,2019-07-14,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-095","LV",2019,29,2019-07-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU13127","FC-034","NE",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13128","FC-034","NE",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13129","FC-034","NE",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13130","FC-034","NE",2019,29,2019-07-14,"L","Tarsalis",45,0,55.55,NA,NA,""
"CSU13131","LV-069","LV",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13132","LV-069","LV",2019,29,2019-07-14,"L","Tarsalis",9,0,55.55,NA,NA,""
"CSU13133","LV-069","LV",2019,29,2019-07-14,"L","Pipiens",3,0,55.55,NA,NA,""
"CSU13134","LV-095","LV",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13135","LV-095","LV",2019,29,2019-07-14,"L","Tarsalis",35,0,55.55,NA,NA,""
"CSU13136","FC-069","NE",2019,29,2019-07-14,"L","Tarsalis",42,0,55.55,NA,NA,""
"CSU13137","FC-069","NE",2019,29,2019-07-14,"L","Pipiens",6,0,55.55,NA,NA,""
"CSU13138","FC-038","NE",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13139","FC-040GR","NE",2019,29,2019-07-14,"G","Pipiens",4,0,55.55,NA,NA,""
"CSU13140","FC-040","NE",2019,29,2019-07-14,"L","Tarsalis",22,0,55.55,NA,NA,""
"CSU13141","FC-006","NE",2019,29,2019-07-14,"L","Tarsalis",31,0,55.55,NA,NA,""
"CSU13142","FC-006","NE",2019,29,2019-07-14,"L","Pipiens",21,0,55.55,NA,NA,""
"CSU13143","FC-092GR","NE",2019,29,2019-07-14,"G","Pipiens",2,0,55.55,NA,NA,""
"CSU13144","FC-036","NW",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13145","FC-036","NW",2019,29,2019-07-14,"L","Tarsalis",17,0,55.55,NA,NA,""
"CSU13146","FC-036","NW",2019,29,2019-07-14,"L","Pipiens",13,0,55.55,NA,NA,""
"CSU13147","FC-066","NE",2019,29,2019-07-14,"L","Tarsalis",29,0,55.55,NA,NA,""
"CSU13148","FC-066","NE",2019,29,2019-07-14,"L","Pipiens",8,0,55.55,NA,NA,""
"CSU13149","FC-019","NE",2019,29,2019-07-14,"L","Tarsalis",44,0,55.55,NA,NA,""
"CSU13150","FC-019","NE",2019,29,2019-07-14,"L","Pipiens",4,0,55.55,NA,NA,""
"CSU13151","FC-072","NE",2019,29,2019-07-14,"L","Tarsalis",17,0,55.55,NA,NA,""
"CSU13152","FC-014","NE",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13153","FC-014","NE",2019,29,2019-07-14,"L","Tarsalis",50,0,55.55,NA,NA,""
"CSU13154","FC-014","NE",2019,29,2019-07-14,"L","Tarsalis",14,0,55.55,NA,NA,""
