id,date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name,trap_team
3c25838b-55b0-46f7-b578-b5cc3ce5b8b8,2026-07-13,Timnath,Timnath - Wildwing,Timnath,Culex tarsalis,20,CDC Light Trap,LC-050 ,
3c25838b-55b0-46f7-b578-b5cc3ce5b8b8,2026-07-13,Timnath,Timnath - Wildwing,Timnath,Culex pipiens,2,CDC Light Trap,LC-050 ,
58a592df-7f7f-4155-95b8-cb029f8ab75f,2026-07-13,Timnath,Timnath - Serratoga Falls,Timnath,Culex tarsalis,40,CDC Light Trap,LC-051 ,
bce7b92f-64ab-4a4c-8d37-71ff4a2e5e9d,2026-07-13,Timnath,Timnath - Walmart,Timnath,No Mosquitoes,0,CDC Light Trap,LC-052 ,
84454d36-0553-4b9f-b65a-29bc1f5ba4eb,2026-07-13,Timnath,Timnath - Golf Course,Timnath,Culex tarsalis,1,CDC Light Trap,LC-022 ,
84454d36-0553-4b9f-b65a-29bc1f5ba4eb,2026-07-13,Timnath,Timnath - Golf Course,Timnath,Anopheles freeborni,1,CDC Light Trap,LC-022 ,
84454d36-0553-4b9f-b65a-29bc1f5ba4eb,2026-07-13,Timnath,Timnath - Golf Course,Timnath,Aedes dorsalis,3,CDC Light Trap,LC-022 ,
ce4cd903-cd30-47a8-8657-ad82adc7c8c6,2026-07-13,Timnath,Timnath - Trailside,Timnath,Aedes melanimon,1,CDC Light Trap,LC-057,
ce4cd903-cd30-47a8-8657-ad82adc7c8c6,2026-07-13,Timnath,Timnath - Trailside,Timnath,Aedes dorsalis,1,CDC Light Trap,LC-057,
ce4cd903-cd30-47a8-8657-ad82adc7c8c6,2026-07-13,Timnath,Timnath - Trailside,Timnath,Culex pipiens,1,CDC Light Trap,LC-057,
ce4cd903-cd30-47a8-8657-ad82adc7c8c6,2026-07-13,Timnath,Timnath - Trailside,Timnath,Aedes vexans,1,CDC Light Trap,LC-057,
ce4cd903-cd30-47a8-8657-ad82adc7c8c6,2026-07-13,Timnath,Timnath - Trailside,Timnath,Culex tarsalis,8,CDC Light Trap,LC-057,
