"csu_id","trap_id","year","week","zone","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","lat","long","note"
"CSU13923","FC-027",2019,35,"SE","2019-08-26","LC","L","Tarsalis",38,"0","55.55",,,"40.54651","-105.03359",
"CSU00000","FC-029",2019,35,"SE","2019-08-28","LC","L","Pipiens",0,,,,,,,
"CSU13969","FC-029",2019,35,"SE","2019-08-28","LC","L","Tarsalis",6,"0","55.55",,,"40.51011","-105.06935",
"CSU13968","FC-029GR",2019,35,"SE","2019-08-28","LC","G","Pipiens",42,"0","55.55",,,"40.51101","-105.06937",
"CSU00000","FC-029GR",2019,35,"SE","2019-08-28","LC","G","Tarsalis",0,,,,,,,
"CSU13933","FC-031",2019,35,"SE","2019-08-26","LC","L","Pipiens",6,"0","55.55",,,"40.50609","-105.03942",
"CSU13932","FC-031",2019,35,"SE","2019-08-26","LC","L","Tarsalis",18,"0","55.55",,,"40.50609","-105.03942",
"CSU13908","FC-039",2019,35,"SE","2019-08-26","LC","L","Pipiens",5,"0","55.55",,,"40.48081","-105.03934",
"CSU13907","FC-039",2019,35,"SE","2019-08-26","LC","L","Tarsalis",18,"0","55.55",,,"40.48081","-105.03934",
"CSU13935","FC-046",2019,35,"SE","2019-08-26","LC","L","Pipiens",6,"0","55.55",,,"40.52983","-105.06484",
"CSU13934","FC-046",2019,35,"SE","2019-08-26","LC","L","Tarsalis",11,"0","55.55",,,"40.52983","-105.06484",
"CSU00000","FC-047",2019,35,"SE","2019-08-26","LC","L","Pipiens",0,,,,,,,
"CSU13936","FC-047",2019,35,"SE","2019-08-26","LC","L","Tarsalis",4,"0","55.55",,,"40.51551","-105.05292",
"CSU13913","FC-050",2019,35,"SE","2019-08-26","LC","L","Pipiens",50,"1","26.83225",,,"40.52954","-105.05033",
"CSU13912","FC-050",2019,35,"SE","2019-08-26","LC","L","Tarsalis",25,"0","55.55",,,"40.52954","-105.05033",
"CSU13920","FC-053",2019,35,"SE","2019-08-26","LC","L","Pipiens",7,"0","55.55",,,"40.49942","-105.01183",
"CSU13918","FC-053",2019,35,"SE","2019-08-26","LC","L","Tarsalis",50,"0","55.55",,,"40.49942","-105.01183",
"CSU13919","FC-053",2019,35,"SE","2019-08-26","LC","L","Tarsalis",15,"0","55.55",,,"40.49942","-105.01183",
"CSU00000","FC-054",2019,35,"SE","2019-08-26","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-054",2019,35,"SE","2019-08-26","LC","L","Tarsalis",0,,,,,,,
"CSU13917","FC-059",2019,35,"SE","2019-08-26","LC","L","Pipiens",7,"0","55.55",,,"40.5426","-105.04604",
"CSU13916","FC-059",2019,35,"SE","2019-08-26","LC","L","Tarsalis",8,"0","55.55",,,"40.5426","-105.04604",
"CSU00000","FC-064",2019,35,"SE","2019-08-26","LC","L","Pipiens",0,,,,,,,
"CSU13909","FC-064",2019,35,"SE","2019-08-26","LC","L","Tarsalis",28,"0","55.55",,,"40.49868","-105.0298",
"CSU13928","FC-074",2019,35,"SE","2019-08-26","LC","L","Pipiens",8,"0","55.55",,,"40.51432","-105.00249",
"CSU13926","FC-074",2019,35,"SE","2019-08-26","LC","L","Tarsalis",50,"0","55.55",,,"40.51432","-105.00249",
"CSU13927","FC-074",2019,35,"SE","2019-08-26","LC","L","Tarsalis",16,"0","55.55",,,"40.51432","-105.00249",
"CSU13930","FC-075",2019,35,"SE","2019-08-26","LC","L","Pipiens",3,"0","55.55",,,"40.51138","-105.01987",
"CSU13929","FC-075",2019,35,"SE","2019-08-26","LC","L","Tarsalis",10,"0","55.55",,,"40.51138","-105.01987",
"CSU13931","FC-075GR",2019,35,"SE","2019-08-26","LC","G","Pipiens",14,"1","24.71148",,,"40.51138","-105.02937",
"CSU00000","FC-075GR",2019,35,"SE","2019-08-26","LC","G","Tarsalis",0,,,,,,,
"CSU13921","FC-088GR",2019,35,"SE","2019-08-26","LC","G","Pipiens",50,"0","55.55",,,"40.53331","-105.03053",
"CSU13922","FC-088GR",2019,35,"SE","2019-08-26","LC","G","Pipiens",5,"0","34.33411",,,"40.53331","-105.03053",
"CSU00000","FC-088GR",2019,35,"SE","2019-08-26","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-001",2019,35,"SW","2019-08-28","LC","L","Pipiens",0,,,,,,,
"CSU13967","FC-001",2019,35,"SW","2019-08-28","LC","L","Tarsalis",19,"0","55.55",,,"40.49087","-105.08257",
"CSU13966","FC-037",2019,35,"SW","2019-08-28","LC","L","Pipiens",4,"0","55.55",,,"40.51668","-105.09808",
"CSU13963","FC-037",2019,35,"SW","2019-08-28","LC","L","Tarsalis",50,"0","55.55",,,"40.51668","-105.09808",
"CSU13964","FC-037",2019,35,"SW","2019-08-28","LC","L","Tarsalis",50,"0","55.55",,,"40.51668","-105.09808",
"CSU13965","FC-037",2019,35,"SW","2019-08-28","LC","L","Tarsalis",22,"0","55.55",,,"40.51668","-105.09808",
"CSU00000","FC-057",2019,35,"SW","2019-08-28","LC","L","Pipiens",0,,,,,,,
"CSU13978","FC-057",2019,35,"SW","2019-08-28","LC","L","Tarsalis",18,"0","55.55",,,"40.48439","-105.10524",
"CSU13951","FC-058",2019,35,"SW","2019-08-27","LC","L","Pipiens",4,"0","55.55",,,"40.54884","-105.12533",
"CSU13950","FC-058",2019,35,"SW","2019-08-27","LC","L","Tarsalis",8,"0","55.55",,,"40.54884","-105.12533",
"CSU13944","FC-060",2019,35,"SW","2019-08-27","LC","L","Pipiens",5,"0","55.55",,,"40.5487","-105.12019",
"CSU00000","FC-060",2019,35,"SW","2019-08-27","LC","L","Tarsalis",0,,,,,,,
"CSU13974","FC-062",2019,35,"SW","2019-08-28","LC","L","Pipiens",3,"0","55.55",,,"40.54278","-105.08741",
"CSU13973","FC-062",2019,35,"SW","2019-08-28","LC","L","Tarsalis",18,"0","55.55",,,"40.54278","-105.08741",
"CSU13971","FC-068",2019,35,"SW","2019-08-28","LC","L","Pipiens",6,"0","55.55",,,"40.516","-105.08547",
"CSU13970","FC-068",2019,35,"SW","2019-08-28","LC","L","Tarsalis",7,"0","55.55",,,"40.516","-105.08547",
"CSU00000","FC-071",2019,35,"SW","2019-08-28","LC","L","Pipiens",0,,,,,,,
"CSU13977","FC-071",2019,35,"SW","2019-08-28","LC","L","Tarsalis",6,"0","55.55",,,"40.52733","-105.10821",
"CSU13975","FC-089GR",2019,35,"SW","2019-08-28","LC","G","Pipiens",50,"0","55.55",,,"40.53631","-105.10056",
"CSU13976","FC-089GR",2019,35,"SW","2019-08-28","LC","G","Pipiens",4,"0","55.55",,,"40.53631","-105.10056",
"CSU00000","FC-089GR",2019,35,"SW","2019-08-28","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-093",2019,35,"SW","2019-08-28","LC","L","Pipiens",0,,,,,,,
"CSU13972","FC-093",2019,35,"SW","2019-08-28","LC","L","Tarsalis",28,"0","55.55",,,"40.53186","-105.08825",
"CSU13990","FC-006",2019,36,"NE","2019-09-01","LC","L","Pipiens",12,"0","55.55",,,"40.592328","-105.066295",
"CSU13989","FC-006",2019,36,"NE","2019-09-01","LC","L","Tarsalis",12,"0","55.55",,,"40.592328","-105.066295",
"CSU14006","FC-014",2019,36,"NE","2019-09-01","LC","L","Pipiens",36,"0","38.35202",,,"40.56359","-105.006562",
"CSU14005","FC-014",2019,36,"NE","2019-09-01","LC","L","Tarsalis",41,"0","55.55",,,"40.56359","-105.006562",
"CSU13995","FC-019",2019,36,"NE","2019-09-01","LC","L","Pipiens",8,"0","55.55",,,"40.565586","-105.05203",
"CSU13994","FC-019",2019,36,"NE","2019-09-01","LC","L","Tarsalis",7,"0","55.55",,,"40.565586","-105.05203",
"CSU00000","FC-034",2019,36,"NE","2019-09-01","LC","L","Pipiens",0,,,,,,,
"CSU13981","FC-034",2019,36,"NE","2019-09-01","LC","L","Tarsalis",22,"0","55.55",,,"40.62556","-105.05009",
"CSU13980","FC-038",2019,36,"NE","2019-09-01","LC","L","Pipiens",10,"0","55.55",,,"40.59911","-105.00623",
"CSU13979","FC-038",2019,36,"NE","2019-09-01","LC","L","Tarsalis",29,"0","55.55",,,"40.59911","-105.00623",
"CSU13985","FC-040",2019,36,"NE","2019-09-01","LC","L","Pipiens",22,"1","20.36549",,,"40.60326","-105.06554",
"CSU13984","FC-040",2019,36,"NE","2019-09-01","LC","L","Tarsalis",48,"0","55.55",,,"40.60326","-105.06554",
"CSU13986","FC-040GR",2019,36,"NE","2019-09-01","LC","G","Pipiens",21,"0","55.55",,,"40.60326","-105.06553",
"CSU00000","FC-040GR",2019,36,"NE","2019-09-01","LC","G","Tarsalis",0,,,,,,,
"CSU14003","FC-066",2019,36,"NE","2019-09-01","LC","L","Pipiens",50,"0","55.55",,,"40.55873","-105.02318",
"CSU14004","FC-066",2019,36,"NE","2019-09-01","LC","L","Pipiens",29,"0","55.55",,,"40.55873","-105.02318",
"CSU14002","FC-066",2019,36,"NE","2019-09-01","LC","L","Tarsalis",26,"1","20.60966",,,"40.55873","-105.02318",
"CSU13999","FC-066GR",2019,36,"NE","2019-09-01","LC","G","Pipiens",50,"1","26.23548",,,"40.55873","-105.02318",
"CSU14000","FC-066GR",2019,36,"NE","2019-09-01","LC","G","Pipiens",50,"1","28.51007",,,"40.55873","-105.02318",
"CSU14001","FC-066GR",2019,36,"NE","2019-09-01","LC","G","Pipiens",16,"0","55.55",,,"40.55873","-105.02318",
"CSU00000","FC-066GR",2019,36,"NE","2019-09-01","LC","G","Tarsalis",0,,,,,,,
"CSU13998","FC-067",2019,36,"NE","2019-09-01","LC","L","Pipiens",8,"0","55.55",,,"40.57881","-105.05592",
"CSU13996","FC-067",2019,36,"NE","2019-09-01","LC","L","Tarsalis",50,"0","55.55",,,"40.57881","-105.05592",
"CSU13997","FC-067",2019,36,"NE","2019-09-01","LC","L","Tarsalis",6,"0","55.55",,,"40.57881","-105.05592",
"CSU13983","FC-069",2019,36,"NE","2019-09-01","LC","L","Pipiens",3,"0","55.55",,,"40.61438","-105.0527",
"CSU13982","FC-069",2019,36,"NE","2019-09-01","LC","L","Tarsalis",39,"0","55.55",,,"40.61438","-105.0527",
"CSU13993","FC-072",2019,36,"NE","2019-09-01","LC","L","Pipiens",9,"0","55.55",,,"40.56953","-105.07117",
"CSU13992","FC-072",2019,36,"NE","2019-09-01","LC","L","Tarsalis",29,"0","55.55",,,"40.56953","-105.07117",
"CSU13991","FC-091GR",2019,36,"NE","2019-09-01","LC","G","Pipiens",26,"0","55.55",,,"40.57052","-105.05457",
"CSU00000","FC-091GR",2019,36,"NE","2019-09-01","LC","G","Tarsalis",0,,,,,,,
"CSU13988","FC-092GR",2019,36,"NE","2019-09-01","LC","G","Pipiens",31,"0","55.55",,,"40.58407","-105.06497",
"CSU00000","FC-092GR",2019,36,"NE","2019-09-01","LC","G","Tarsalis",0,,,,,,,
"CSU14044","FC-011",2019,36,"NW","2019-09-03","LC","L","Pipiens",12,"0","55.55",,,"40.56948","-105.13603",
"CSU14043","FC-011",2019,36,"NW","2019-09-03","LC","L","Tarsalis",25,"0","55.55",,,"40.56948","-105.13603",
"CSU00000","FC-015",2019,36,"NW","2019-09-03","LC","L","Pipiens",0,,,,,,,
"CSU14049","FC-015",2019,36,"NW","2019-09-03","LC","L","Tarsalis",20,"0","55.55",,,"40.5598","-105.12409",
"CSU00000","FC-036",2019,36,"NW","2019-09-01","LC","L","Pipiens",0,,,,,,,
"CSU13987","FC-036",2019,36,"NW","2019-09-01","LC","L","Tarsalis",32,"0","55.55",,,"40.600766","-105.079837",
"CSU14038","FC-041",2019,36,"NW","2019-09-03","LC","L","Pipiens",20,"0","55.55",,,"40.58794","-105.10486",
"CSU14037","FC-041",2019,36,"NW","2019-09-03","LC","L","Tarsalis",50,"0","55.55",,,"40.58794","-105.10486",
"CSU14052","FC-049",2019,36,"NW","2019-09-03","LC","L","Pipiens",9,"0","55.55",,,"40.57324","-105.13949",
"CSU14051","FC-049",2019,36,"NW","2019-09-03","LC","L","Tarsalis",17,"0","55.55",,,"40.57324","-105.13949",
"CSU00000","FC-052",2019,36,"NW","2019-09-03","LC","L","Pipiens",0,,,,,,,
"CSU14032","FC-052",2019,36,"NW","2019-09-03","LC","L","Tarsalis",8,"0","55.55",,,"40.56163","-105.08703",
"CSU14034","FC-061",2019,36,"NW","2019-09-03","LC","L","Pipiens",5,"0","55.55",,,"40.5688","-105.09165",
"CSU14033","FC-061",2019,36,"NW","2019-09-03","LC","L","Tarsalis",48,"0","55.55",,,"40.5688","-105.09165",
"CSU14046","FC-063",2019,36,"NW","2019-09-03","LC","L","Pipiens",2,"0","55.55",,,"40.56568","-105.10485",
"CSU14045","FC-063",2019,36,"NW","2019-09-03","LC","L","Tarsalis",7,"0","55.55",,,"40.56568","-105.10485",
"CSU14047","FC-063GR",2019,36,"NW","2019-09-03","LC","G","Pipiens",50,"1","20.38838",,,"40.56568","-105.10505",
"CSU14048","FC-063GR",2019,36,"NW","2019-09-03","LC","G","Pipiens",9,"0","55.55",,,"40.56568","-105.10505",
"CSU00000","FC-063GR",2019,36,"NW","2019-09-03","LC","G","Tarsalis",0,,,,,,,
"CSU14036","FC-073",2019,36,"NW","2019-09-03","LC","L","Pipiens",7,"0","55.55",,,"40.58605","-105.08889",
"CSU14035","FC-073",2019,36,"NW","2019-09-03","LC","L","Tarsalis",18,"0","55.55",,,"40.58605","-105.08889",
"CSU14039","FC-090GR",2019,36,"NW","2019-09-03","LC","G","Pipiens",50,"0","55.55",,,"40.58196","-105.11136",
"CSU14040","FC-090GR",2019,36,"NW","2019-09-03","LC","G","Pipiens",42,"0","55.55",,,"40.58196","-105.11136",
"CSU00000","FC-090GR",2019,36,"NW","2019-09-03","LC","G","Tarsalis",0,,,,,,,
"CSU14020","FC-004",2019,36,"SE","2019-09-02","LC","L","Pipiens",10,"0","55.55",,,"40.53486","-105.03733",
"CSU14019","FC-004",2019,36,"SE","2019-09-02","LC","L","Tarsalis",36,"0","55.55",,,"40.53486","-105.03733",
"CSU00000","FC-023",2019,36,"SE","2019-09-02","LC","L","Pipiens",0,,,,,,,
"CSU14024","FC-023",2019,36,"SE","2019-09-02","LC","L","Tarsalis",25,"0","55.55",,,"40.54466","-105.0641",
"CSU14023","FC-027",2019,36,"SE","2019-09-02","LC","L","Pipiens",20,"0","55.55",,,"40.54651","-105.03359",
"CSU14022","FC-027",2019,36,"SE","2019-09-02","LC","L","Tarsalis",22,"0","55.55",,,"40.54651","-105.03359",
"CSU14058","FC-029",2019,36,"SE","2019-09-04","LC","L","Pipiens",6,"0","55.55",,,"40.51011","-105.06935",
"CSU14057","FC-029",2019,36,"SE","2019-09-04","LC","L","Tarsalis",19,"0","36.9259",,,"40.51011","-105.06935",
"CSU14055","FC-029GR",2019,36,"SE","2019-09-04","LC","G","Pipiens",50,"1","22.37107",,,"40.51101","-105.06937",
"CSU14056","FC-029GR",2019,36,"SE","2019-09-04","LC","G","Pipiens",24,"0","55.55",,,"40.51101","-105.06937",
"CSU00000","FC-029GR",2019,36,"SE","2019-09-04","LC","G","Tarsalis",0,,,,,,,
"CSU14031","FC-031",2019,36,"SE","2019-09-02","LC","L","Pipiens",7,"0","55.55",,,"40.50609","-105.03942",
"CSU14030","FC-031",2019,36,"SE","2019-09-02","LC","L","Tarsalis",41,"0","55.55",,,"40.50609","-105.03942",
"CSU14008","FC-039",2019,36,"SE","2019-09-02","LC","L","Pipiens",3,"0","55.55",,,"40.48081","-105.03934",
"CSU14007","FC-039",2019,36,"SE","2019-09-02","LC","L","Tarsalis",21,"0","55.55",,,"40.48081","-105.03934",
"CSU14028","FC-046",2019,36,"SE","2019-09-02","LC","L","Pipiens",4,"0","55.55",,,"40.52983","-105.06484",
"CSU14027","FC-046",2019,36,"SE","2019-09-02","LC","L","Tarsalis",37,"0","55.55",,,"40.52983","-105.06484",
"CSU00000","FC-047",2019,36,"SE","2019-09-02","LC","L","Pipiens",0,,,,,,,
"CSU14029","FC-047",2019,36,"SE","2019-09-02","LC","L","Tarsalis",14,"0","55.55",,,"40.51551","-105.05292",
"CSU14026","FC-050",2019,36,"SE","2019-09-02","LC","L","Pipiens",19,"0","55.55",,,"40.52954","-105.05033",
"CSU14025","FC-050",2019,36,"SE","2019-09-02","LC","L","Tarsalis",18,"0","55.55",,,"40.52954","-105.05033",
"CSU14012","FC-053",2019,36,"SE","2019-09-02","LC","L","Pipiens",6,"0","55.55",,,"40.49942","-105.01183",
"CSU14010","FC-053",2019,36,"SE","2019-09-02","LC","L","Tarsalis",50,"0","55.55",,,"40.49942","-105.01183",
"CSU14011","FC-053",2019,36,"SE","2019-09-02","LC","L","Tarsalis",14,"0","55.55",,,"40.49942","-105.01183",
"CSU00000","FC-054",2019,36,"SE","2019-09-04","LC","L","Pipiens",0,,,,,,,
"CSU14053","FC-054",2019,36,"SE","2019-09-04","LC","L","Tarsalis",15,"0","55.55",,,"40.49998","-105.0632",
"CSU00000","FC-059",2019,36,"SE","2019-09-02","LC","L","Pipiens",0,,,,,,,
"CSU14021","FC-059",2019,36,"SE","2019-09-02","LC","L","Tarsalis",8,"0","55.55",,,"40.5426","-105.04604",
"CSU00000","FC-064",2019,36,"SE","2019-09-02","LC","L","Pipiens",0,,,,,,,
"CSU14009","FC-064",2019,36,"SE","2019-09-02","LC","L","Tarsalis",16,"0","55.55",,,"40.49868","-105.0298",
"CSU00000","FC-074",2019,36,"SE","2019-09-02","LC","L","Pipiens",0,,,,,,,
"CSU14017","FC-074",2019,36,"SE","2019-09-02","LC","L","Tarsalis",34,"0","55.55",,,"40.51432","-105.00249",
"CSU14016","FC-075",2019,36,"SE","2019-09-02","LC","L","Pipiens",10,"0","55.55",,,"40.51138","-105.01987",
"CSU14015","FC-075",2019,36,"SE","2019-09-02","LC","L","Tarsalis",5,"0","55.55",,,"40.51138","-105.01987",
"CSU14013","FC-075GR",2019,36,"SE","2019-09-02","LC","G","Pipiens",50,"1","29.46267",,,"40.51138","-105.02937",
"CSU14014","FC-075GR",2019,36,"SE","2019-09-02","LC","G","Pipiens",15,"0","31.96303",,,"40.51138","-105.02937",
"CSU00000","FC-075GR",2019,36,"SE","2019-09-02","LC","G","Tarsalis",0,,,,,,,
"CSU14018","FC-088GR",2019,36,"SE","2019-09-02","LC","G","Pipiens",42,"0","55.55",,,"40.53331","-105.03053",
"CSU00000","FC-088GR",2019,36,"SE","2019-09-02","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-001",2019,36,"SW","2019-09-04","LC","L","Pipiens",0,,,,,,,
"CSU14054","FC-001",2019,36,"SW","2019-09-04","LC","L","Tarsalis",11,"0","55.55",,,"40.49087","-105.08257",
"CSU14068","FC-037",2019,36,"SW","2019-09-04","LC","L","Pipiens",11,"0","55.55",,,"40.51668","-105.09808",
"CSU14066","FC-037",2019,36,"SW","2019-09-04","LC","L","Tarsalis",50,"0","55.55",,,"40.51668","-105.09808",
"CSU14067","FC-037",2019,36,"SW","2019-09-04","LC","L","Tarsalis",17,"0","55.55",,,"40.51668","-105.09808",
"CSU00000","FC-057",2019,36,"SW","2019-09-04","LC","L","Pipiens",0,,,,,,,
"CSU14065","FC-057",2019,36,"SW","2019-09-04","LC","L","Tarsalis",2,"0","55.55",,,"40.48439","-105.10524",
"CSU00000","FC-058",2019,36,"SW","2019-09-03","LC","L","Pipiens",0,,,,,,,
"CSU14050","FC-058",2019,36,"SW","2019-09-03","LC","L","Tarsalis",15,"0","55.55",,,"40.54884","-105.12533",
"CSU14042","FC-060",2019,36,"SW","2019-09-03","LC","L","Pipiens",10,"0","55.55",,,"40.5487","-105.12019",
"CSU14041","FC-060",2019,36,"SW","2019-09-03","LC","L","Tarsalis",7,"0","38.12943",,,"40.5487","-105.12019",
"CSU14062","FC-062",2019,36,"SW","2019-09-04","LC","L","Pipiens",2,"0","55.55",,,"40.54278","-105.08741",
"CSU14061","FC-062",2019,36,"SW","2019-09-04","LC","L","Tarsalis",7,"0","55.55",,,"40.54278","-105.08741",
"CSU00000","FC-068",2019,36,"SW","2019-09-04","LC","L","Pipiens",0,,,,,,,
"CSU14059","FC-068",2019,36,"SW","2019-09-04","LC","L","Tarsalis",5,"0","55.55",,,"40.516","-105.08547",
"CSU00000","FC-071",2019,36,"SW","2019-09-04","LC","L","Pipiens",0,,,,,,,
"CSU14064","FC-071",2019,36,"SW","2019-09-04","LC","L","Tarsalis",3,"0","55.55",,,"40.52733","-105.10821",
"CSU14063","FC-089GR",2019,36,"SW","2019-09-04","LC","G","Pipiens",31,"0","55.55",,,"40.53631","-105.10056",
"CSU00000","FC-089GR",2019,36,"SW","2019-09-04","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-093",2019,36,"SW","2019-09-04","LC","L","Pipiens",0,,,,,,,
"CSU14060","FC-093",2019,36,"SW","2019-09-04","LC","L","Tarsalis",12,"0","55.55",,,"40.53186","-105.08825",
"CSU14126","FC-006",2019,37,"NE","2019-09-11","LC","L","Pipiens",15,"0","55.55",,,"40.592328","-105.066295",
"CSU00000","FC-006",2019,37,"NE","2019-09-11","LC","L","Tarsalis",0,,,,,,,
"CSU14135","FC-014",2019,37,"NE","2019-09-11","LC","L","Pipiens",1,"0","55.55",,,"40.56359","-105.006562",
"CSU00000","FC-014",2019,37,"NE","2019-09-11","LC","L","Tarsalis",0,,,,,,,
"CSU14132","FC-019",2019,37,"NE","2019-09-11","LC","L","Pipiens",6,"0","55.55",,,"40.565586","-105.05203",
"CSU14131","FC-019",2019,37,"NE","2019-09-11","LC","L","Tarsalis",1,"0","55.55",,,"40.565586","-105.05203",
"CSU00000","FC-034",2019,37,"NE","2019-09-11","LC","L","Pipiens",0,,,,,,,
"CSU14122","FC-034",2019,37,"NE","2019-09-11","LC","L","Tarsalis",1,"0","55.55",,,"40.62556","-105.05009",
"CSU00000","FC-038",2019,37,"NE","2019-09-11","LC","L","Pipiens",0,,,,,,,
"CSU14121","FC-038",2019,37,"NE","2019-09-11","LC","L","Tarsalis",2,"0","55.55",,,"40.59911","-105.00623",
"CSU00000","FC-040",2019,37,"NE","2019-09-11","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-040",2019,37,"NE","2019-09-11","LC","L","Tarsalis",0,,,,,,,
"CSU00000","FC-040GR",2019,37,"NE","2019-09-11","LC","G","Pipiens",0,,,,,,,
"CSU00000","FC-040GR",2019,37,"NE","2019-09-11","LC","G","Tarsalis",0,,,,,,,
"CSU14134","FC-066",2019,37,"NE","2019-09-11","LC","L","Pipiens",46,"0","55.55",,,"40.55873","-105.02318",
"CSU14133","FC-066",2019,37,"NE","2019-09-11","LC","L","Tarsalis",2,"0","55.55",,,"40.55873","-105.02318",
"CSU00000","FC-066GR",2019,37,"NE","2019-09-11","LC","G","Pipiens",0,,,,,,,
"CSU00000","FC-066GR",2019,37,"NE","2019-09-11","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-067",2019,37,"NE","2019-09-11","LC","L","Pipiens",0,,,,,,,
"CSU14130","FC-067",2019,37,"NE","2019-09-11","LC","L","Tarsalis",2,"0","55.55",,,"40.57881","-105.05592",
"CSU14124","FC-069",2019,37,"NE","2019-09-11","LC","L","Pipiens",2,"0","55.55",,,"40.61438","-105.0527",
"CSU14123","FC-069",2019,37,"NE","2019-09-11","LC","L","Tarsalis",2,"0","55.55",,,"40.61438","-105.0527",
"CSU14129","FC-072",2019,37,"NE","2019-09-11","LC","L","Pipiens",4,"0","55.55",,,"40.56953","-105.07117",
"CSU14128","FC-072",2019,37,"NE","2019-09-11","LC","L","Tarsalis",3,"0","55.55",,,"40.56953","-105.07117",
"CSU14120","FC-091GR",2019,37,"NE","2019-09-11","LC","G","Pipiens",2,"0","55.55",,,"40.57052","-105.05457",
"CSU00000","FC-091GR",2019,37,"NE","2019-09-11","LC","G","Tarsalis",0,,,,,,,
"CSU14127","FC-092GR",2019,37,"NE","2019-09-11","LC","G","Pipiens",10,"0","55.55",,,"40.58407","-105.06497",
"CSU00000","FC-092GR",2019,37,"NE","2019-09-11","LC","G","Tarsalis",0,,,,,,,
"CSU14112","FC-011",2019,37,"NW","2019-09-10","LC","L","Pipiens",8,"0","55.55",,,"40.56948","-105.13603",
"CSU00000","FC-011",2019,37,"NW","2019-09-10","LC","L","Tarsalis",0,,,,,,,
"CSU14114","FC-015",2019,37,"NW","2019-09-10","LC","L","Pipiens",2,"0","55.55",,,"40.5598","-105.12409",
"CSU00000","FC-015",2019,37,"NW","2019-09-10","LC","L","Tarsalis",0,,,,,,,
"CSU00000","FC-036",2019,37,"NW","2019-09-11","LC","L","Pipiens",0,,,,,,,
"CSU14125","FC-036",2019,37,"NW","2019-09-11","LC","L","Tarsalis",2,"0","55.55",,,"40.600766","-105.079837",
"CSU14108","FC-041",2019,37,"NW","2019-09-10","LC","L","Pipiens",8,"0","55.55",,,"40.58794","-105.10486",
"CSU14107","FC-041",2019,37,"NW","2019-09-10","LC","L","Tarsalis",12,"0","55.55",,,"40.58794","-105.10486",
"CSU14116","FC-049",2019,37,"NW","2019-09-10","LC","L","Pipiens",4,"0","55.55",,,"40.57324","-105.13949",
"CSU14115","FC-049",2019,37,"NW","2019-09-10","LC","L","Tarsalis",1,"0","55.55",,,"40.57324","-105.13949",
"CSU00000","FC-052",2019,37,"NW","2019-09-10","LC","L","Pipiens",0,,,,,,,
"CSU14103","FC-052",2019,37,"NW","2019-09-10","LC","L","Tarsalis",5,"0","55.55",,,"40.56163","-105.08703",
"CSU00000","FC-061",2019,37,"NW","2019-09-10","LC","L","Pipiens",0,,,,,,,
"CSU14104","FC-061",2019,37,"NW","2019-09-10","LC","L","Tarsalis",2,"0","55.55",,,"40.5688","-105.09165",
"CSU14119","FC-063",2019,37,"NW","2019-09-10","LC","L","Pipiens",2,"0","55.55",,,"40.56568","-105.10485",
"CSU00000","FC-063",2019,37,"NW","2019-09-10","LC","L","Tarsalis",0,,,,,,,
"CSU14113","FC-063GR",2019,37,"NW","2019-09-10","LC","G","Pipiens",5,"0","55.55",,,"40.56568","-105.10505",
"CSU00000","FC-063GR",2019,37,"NW","2019-09-10","LC","G","Tarsalis",0,,,,,,,
"CSU14106","FC-073",2019,37,"NW","2019-09-10","LC","L","Pipiens",8,"0","55.55",,,"40.58605","-105.08889",
"CSU14105","FC-073",2019,37,"NW","2019-09-10","LC","L","Tarsalis",2,"0","55.55",,,"40.58605","-105.08889",
"CSU14109","FC-090GR",2019,37,"NW","2019-09-10","LC","G","Pipiens",44,"0","55.55",,,"40.58196","-105.11136",
"CSU00000","FC-090GR",2019,37,"NW","2019-09-10","LC","G","Tarsalis",0,,,,,,,
"CSU14079","FC-004",2019,37,"SE","2019-09-09","LC","L","Pipiens",7,"0","55.55",,,"40.53486","-105.03733",
"CSU14078","FC-004",2019,37,"SE","2019-09-09","LC","L","Tarsalis",2,"0","55.55",,,"40.53486","-105.03733",
"CSU14085","FC-023",2019,37,"SE","2019-09-09","LC","L","Pipiens",3,"0","55.55",,,"40.54466","-105.0641",
"CSU14084","FC-023",2019,37,"SE","2019-09-09","LC","L","Tarsalis",9,"0","55.55",,,"40.54466","-105.0641",
"CSU14081","FC-027",2019,37,"SE","2019-09-09","LC","L","Pipiens",12,"0","55.55",,,"40.54651","-105.03359",
"CSU14080","FC-027",2019,37,"SE","2019-09-09","LC","L","Tarsalis",3,"0","55.55",,,"40.54651","-105.03359",
"CSU14102","FC-029",2019,37,"SE","2019-09-09","LC","L","Pipiens",12,"0","55.55",,,"40.51011","-105.06935",
"CSU14101","FC-029",2019,37,"SE","2019-09-09","LC","L","Tarsalis",10,"0","38.09326",,,"40.51011","-105.06935",
"CSU14093","FC-029GR",2019,37,"SE","2019-09-09","LC","G","Pipiens",22,"0","55.55",,,"40.51101","-105.06937",
