trap_id,trap_date,year,week,zone,spp,method,total
FC-089GR,2020-09-03,2020,36,SW,Pipiens,G,31
FC-089GR,2020-09-03,2020,36,SW,Tarsalis,G,0
FC-093,2020-09-03,2020,36,SW,Pipiens,L,8
FC-093,2020-09-03,2020,36,SW,Tarsalis,L,0
FC-001,2020-09-02,2020,36,SW,Pipiens,L,0
FC-001,2020-09-02,2020,36,SW,Tarsalis,L,0
FC-011,2020-09-02,2020,36,NW,Pipiens,L,20
FC-011,2020-09-02,2020,36,NW,Tarsalis,L,0
FC-015,2020-09-02,2020,36,NW,Pipiens,L,0
FC-015,2020-09-02,2020,36,NW,Tarsalis,L,0
FC-029GR,2020-09-02,2020,36,SE,Pipiens,G,25
FC-036,2020-09-02,2020,36,NW,Pipiens,L,0
FC-036,2020-09-02,2020,36,NW,Tarsalis,L,0
FC-037,2020-09-02,2020,36,SW,Pipiens,L,0
FC-037,2020-09-02,2020,36,SW,Tarsalis,L,0
FC-041,2020-09-02,2020,36,NW,Pipiens,L,13
FC-041,2020-09-02,2020,36,NW,Tarsalis,L,3
FC-049,2020-09-02,2020,36,NW,Pipiens,L,0
FC-049,2020-09-02,2020,36,NW,Tarsalis,L,0
FC-052,2020-09-02,2020,36,NW,Pipiens,L,2
FC-052,2020-09-02,2020,36,NW,Tarsalis,L,0
FC-057,2020-09-02,2020,36,SW,Pipiens,L,0
FC-057,2020-09-02,2020,36,SW,Tarsalis,L,0
FC-058,2020-09-02,2020,36,SW,Pipiens,L,0
FC-058,2020-09-02,2020,36,SW,Tarsalis,L,3
FC-060,2020-09-02,2020,36,SW,Pipiens,L,5
FC-060,2020-09-02,2020,36,SW,Tarsalis,L,0
FC-061,2020-09-02,2020,36,NW,Pipiens,L,0
FC-061,2020-09-02,2020,36,NW,Tarsalis,L,1
FC-062,2020-09-02,2020,36,SW,Tarsalis,L,2
FC-063,2020-09-02,2020,36,NW,Pipiens,L,1
FC-063,2020-09-02,2020,36,NW,Tarsalis,L,1
FC-063GR,2020-09-02,2020,36,NW,Pipiens,G,29
FC-063GR,2020-09-02,2020,36,NW,Tarsalis,G,0
FC-068,2020-09-02,2020,36,SW,Pipiens,L,2
FC-068,2020-09-02,2020,36,SW,Tarsalis,L,1
FC-073,2020-09-02,2020,36,NW,Pipiens,L,0
FC-073,2020-09-02,2020,36,NW,Tarsalis,L,29
FC-089GR,2020-09-02,2020,36,SW,Pipiens,G,31
FC-090GR,2020-09-02,2020,36,NW,Pipiens,G,20
FC-090GR,2020-09-02,2020,36,NW,Tarsalis,G,0
FC-093,2020-09-02,2020,36,SW,Pipiens,L,8
FC-004,2020-09-01,2020,36,SE,Pipiens,L,1
FC-004,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-011,2020-09-01,2020,35,NW,Pipiens,L,20
FC-023,2020-09-01,2020,36,SE,Pipiens,L,10
FC-023,2020-09-01,2020,36,SE,Tarsalis,L,8
FC-027,2020-09-01,2020,36,SE,Pipiens,L,0
FC-027,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-029,2020-09-01,2020,36,SE,Pipiens,L,0
FC-029,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-031,2020-09-01,2020,36,SE,Pipiens,L,1
FC-031,2020-09-01,2020,36,SE,Tarsalis,L,1
FC-039,2020-09-01,2020,36,SE,Pipiens,L,0
FC-039,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-041,2020-09-01,2020,35,NW,Pipiens,L,13
FC-041,2020-09-01,2020,35,NW,Tarsalis,L,3
FC-046,2020-09-01,2020,36,SE,Pipiens,L,2
FC-046,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-047,2020-09-01,2020,36,SE,Pipiens,L,2
FC-047,2020-09-01,2020,36,SE,Tarsalis,L,2
FC-050,2020-09-01,2020,36,SE,Pipiens,L,15
FC-050,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-052,2020-09-01,2020,35,NW,Pipiens,L,2
FC-053,2020-09-01,2020,36,SE,Pipiens,L,0
FC-053,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-058,2020-09-01,2020,35,SW,Tarsalis,L,3
FC-060,2020-09-01,2020,35,NW,Pipiens,L,5
FC-061,2020-09-01,2020,35,NW,Tarsalis,L,1
FC-063,2020-09-01,2020,35,NW,Pipiens,L,1
FC-063,2020-09-01,2020,35,NW,Tarsalis,L,1
FC-063GR,2020-09-01,2020,35,NW,Pipiens,G,29
FC-064,2020-09-01,2020,36,SE,Pipiens,L,0
FC-064,2020-09-01,2020,36,SE,Tarsalis,L,1
FC-073,2020-09-01,2020,35,NW,Pipiens,L,29
FC-074,2020-09-01,2020,36,SE,Pipiens,L,0
FC-074,2020-09-01,2020,36,SE,Tarsalis,L,1
FC-075,2020-09-01,2020,36,SE,Pipiens,L,0
FC-075,2020-09-01,2020,36,SE,Tarsalis,L,0
FC-075GR,2020-09-01,2020,36,SE,Pipiens,G,9
FC-075GR,2020-09-01,2020,36,SE,Tarsalis,G,0
FC-088GR,2020-09-01,2020,36,SE,Pipiens,G,23
FC-088GR,2020-09-01,2020,36,SE,Tarsalis,G,0
FC-090GR,2020-09-01,2020,35,NW,Pipiens,G,20
LV-020,2020-09-01,2020,36,LV,Pipiens,L,8
LV-020,2020-09-01,2020,36,LV,Tarsalis,L,13
LV-069,2020-09-01,2020,36,LV,Pipiens,L,1
LV-069,2020-09-01,2020,36,LV,Tarsalis,L,0
LV-089,2020-09-01,2020,36,LV,Pipiens,L,4
LV-089,2020-09-01,2020,36,LV,Tarsalis,L,4
LV-095,2020-09-01,2020,36,LV,Pipiens,L,4
LV-095,2020-09-01,2020,36,LV,Tarsalis,L,2
LV-104,2020-09-01,2020,36,LV,Pipiens,L,16
LV-104,2020-09-01,2020,36,LV,Tarsalis,L,2
LV-110,2020-09-01,2020,36,LV,Pipiens,L,0
LV-110,2020-09-01,2020,36,LV,Tarsalis,L,0
FC-004,2020-08-31,2020,35,SE,Pipiens,L,1
FC-006,2020-08-31,2020,36,NE,Pipiens,L,2
FC-006,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-014,2020-08-31,2020,36,NE,Pipiens,L,0
FC-014,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-019,2020-08-31,2020,36,NE,Pipiens,L,2
FC-019,2020-08-31,2020,36,NE,Tarsalis,L,1
FC-023,2020-08-31,2020,35,SE,Pipiens,L,10
FC-023,2020-08-31,2020,35,SE,Tarsalis,L,8
FC-031,2020-08-31,2020,35,SE,Pipiens,L,1
FC-031,2020-08-31,2020,35,SE,Tarsalis,L,1
FC-034,2020-08-31,2020,36,NE,Pipiens,L,0
FC-034,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-038,2020-08-31,2020,36,NE,Pipiens,L,0
FC-038,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-040,2020-08-31,2020,36,NE,Pipiens,L,0
FC-040,2020-08-31,2020,36,NE,Tarsalis,L,1
FC-040GR,2020-08-31,2020,36,NE,Pipiens,G,19
FC-040GR,2020-08-31,2020,36,NE,Tarsalis,G,0
FC-046,2020-08-31,2020,35,SE,Pipiens,L,2
FC-047,2020-08-31,2020,35,SE,Pipiens,L,2
FC-047,2020-08-31,2020,35,SE,Tarsalis,L,2
FC-050,2020-08-31,2020,35,SE,Pipiens,L,15
FC-064,2020-08-31,2020,35,SE,Tarsalis,L,1
FC-066,2020-08-31,2020,36,NE,Pipiens,L,0
FC-066,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-066GR,2020-08-31,2020,36,NE,Pipiens,G,26
FC-066GR,2020-08-31,2020,36,NE,Tarsalis,G,0
FC-067,2020-08-31,2020,36,NE,Pipiens,L,0
FC-067,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-069,2020-08-31,2020,36,NE,Pipiens,L,0
FC-069,2020-08-31,2020,36,NE,Tarsalis,L,6
FC-072,2020-08-31,2020,36,NE,Pipiens,L,0
FC-072,2020-08-31,2020,36,NE,Tarsalis,L,0
FC-074,2020-08-31,2020,35,SE,Tarsalis,L,1
FC-075GR,2020-08-31,2020,35,SE,Pipiens,G,9
FC-088GR,2020-08-31,2020,35,SE,Pipiens,G,23
FC-091GR,2020-08-31,2020,36,NE,Pipiens,G,2
FC-091GR,2020-08-31,2020,36,NE,Tarsalis,G,0
FC-092GR,2020-08-31,2020,36,NE,Pipiens,G,6
FC-092GR,2020-08-31,2020,36,NE,Tarsalis,G,0
LV-020,2020-08-31,2020,35,LV,Pipiens,L,8
LV-020,2020-08-31,2020,35,LV,Tarsalis,L,13
LV-069,2020-08-31,2020,35,LV,Pipiens,L,1
LV-089,2020-08-31,2020,35,LV,Pipiens,L,4
LV-089,2020-08-31,2020,35,LV,Tarsalis,L,4
LV-095,2020-08-31,2020,35,LV,Pipiens,L,4
LV-095,2020-08-31,2020,35,LV,Tarsalis,L,2
LV-104,2020-08-31,2020,35,LV,Pipiens,L,16
LV-104,2020-08-31,2020,35,LV,Tarsalis,L,2
FC-006,2020-08-30,2020,35,NE,Pipiens,L,2
FC-019,2020-08-30,2020,35,NE,Pipiens,L,2
FC-019,2020-08-30,2020,35,NE,Tarsalis,L,1
FC-040,2020-08-30,2020,35,NE,Tarsalis,L,1
FC-040GR,2020-08-30,2020,35,NE,Pipiens,G,19
FC-066GR,2020-08-30,2020,35,NE,Pipiens,G,26
FC-069,2020-08-30,2020,35,NE,Tarsalis,L,6
FC-091GR,2020-08-30,2020,35,NE,Pipiens,G,2
FC-092GR,2020-08-30,2020,35,NE,Pipiens,G,6
FC-001,2020-08-27,2020,35,SW,Pipiens,L,1
FC-001,2020-08-27,2020,35,SW,Tarsalis,L,0
FC-029GR,2020-08-27,2020,35,SE,Pipiens,G,31
FC-029GR,2020-08-27,2020,35,SE,Tarsalis,G,0
FC-037,2020-08-27,2020,35,SW,Pipiens,L,0
FC-037,2020-08-27,2020,35,SW,Tarsalis,L,0
FC-054,2020-08-27,2020,35,SE,Pipiens,L,2
FC-054,2020-08-27,2020,35,SE,Tarsalis,L,6
FC-057,2020-08-27,2020,35,SW,Pipiens,L,0
FC-057,2020-08-27,2020,35,SW,Tarsalis,L,3
FC-068,2020-08-27,2020,35,SW,Pipiens,L,0
FC-068,2020-08-27,2020,35,SW,Tarsalis,L,1
FC-071,2020-08-27,2020,35,SW,Pipiens,L,5
FC-071,2020-08-27,2020,35,SW,Tarsalis,L,0
FC-089GR,2020-08-27,2020,35,SW,Pipiens,G,47
FC-089GR,2020-08-27,2020,35,SW,Tarsalis,G,0
FC-093,2020-08-27,2020,35,SW,Pipiens,L,6
FC-093,2020-08-27,2020,35,SW,Tarsalis,L,0
FC-001,2020-08-26,2020,35,SW,Pipiens,L,1
FC-011,2020-08-26,2020,35,NW,Pipiens,L,30
FC-011,2020-08-26,2020,35,NW,Tarsalis,L,3
FC-015,2020-08-26,2020,35,NW,Pipiens,L,0
FC-015,2020-08-26,2020,35,NW,Tarsalis,L,0
FC-029GR,2020-08-26,2020,35,SE,Pipiens,G,31
FC-041,2020-08-26,2020,35,NW,Pipiens,L,15
FC-041,2020-08-26,2020,35,NW,Tarsalis,L,11
FC-049,2020-08-26,2020,35,NW,Pipiens,L,22
FC-049,2020-08-26,2020,35,NW,Tarsalis,L,0
FC-052,2020-08-26,2020,35,NW,Pipiens,L,1
FC-052,2020-08-26,2020,35,NW,Tarsalis,L,2
FC-054,2020-08-26,2020,35,SE,Pipiens,L,2
FC-054,2020-08-26,2020,35,SE,Tarsalis,L,6
FC-057,2020-08-26,2020,35,SW,Tarsalis,L,3
FC-058,2020-08-26,2020,35,SW,Pipiens,L,2
FC-058,2020-08-26,2020,35,SW,Tarsalis,L,4
FC-060,2020-08-26,2020,35,SW,Pipiens,L,6
FC-060,2020-08-26,2020,35,SW,Tarsalis,L,0
FC-061,2020-08-26,2020,35,NW,Pipiens,L,0
FC-061,2020-08-26,2020,35,NW,Tarsalis,L,0
FC-062,2020-08-26,2020,35,SW,Pipiens,L,0
FC-062,2020-08-26,2020,35,SW,Tarsalis,L,0
FC-063,2020-08-26,2020,35,NW,Pipiens,L,3
FC-063,2020-08-26,2020,35,NW,Tarsalis,L,2
FC-063GR,2020-08-26,2020,35,NW,Pipiens,G,47
FC-063GR,2020-08-26,2020,35,NW,Tarsalis,G,0
FC-068,2020-08-26,2020,35,SW,Tarsalis,L,1
FC-071,2020-08-26,2020,35,SW,Pipiens,L,5
FC-073,2020-08-26,2020,35,NW,Pipiens,L,24
FC-073,2020-08-26,2020,35,NW,Tarsalis,L,6
FC-089GR,2020-08-26,2020,35,SW,Pipiens,G,47
FC-090GR,2020-08-26,2020,35,NW,Pipiens,G,33
FC-090GR,2020-08-26,2020,35,NW,Tarsalis,G,0
FC-093,2020-08-26,2020,35,SW,Pipiens,L,6
LC-001,2020-08-26,2020,35,BE,Pipiens,L,2
LC-001,2020-08-26,2020,35,BE,Tarsalis,L,13
LC-049,2020-08-26,2020,35,BE,Pipiens,L,0
LC-049,2020-08-26,2020,35,BE,Tarsalis,L,3
LC-053,2020-08-26,2020,35,BE,Pipiens,L,0
LC-053,2020-08-26,2020,35,BE,Tarsalis,L,12
LC-054,2020-08-26,2020,35,BE,Pipiens,L,3
LC-054,2020-08-26,2020,35,BE,Tarsalis,L,4
LV-020,2020-08-26,2020,35,LV,Pipiens,L,0
LV-020,2020-08-26,2020,35,LV,Tarsalis,L,18
WC-055,2020-08-26,2020,35,BE,Pipiens,L,0
WC-055,2020-08-26,2020,35,BE,Tarsalis,L,0
FC-004,2020-08-25,2020,35,SE,Pipiens,L,16
FC-004,2020-08-25,2020,35,SE,Tarsalis,L,24
FC-011,2020-08-25,2020,34,NW,Pipiens,L,30
FC-011,2020-08-25,2020,34,NW,Tarsalis,L,3
FC-023,2020-08-25,2020,35,SE,Pipiens,L,8
FC-023,2020-08-25,2020,35,SE,Tarsalis,L,8
FC-027,2020-08-25,2020,35,SE,Pipiens,L,0
FC-027,2020-08-25,2020,35,SE,Tarsalis,L,34
FC-029,2020-08-25,2020,35,SE,Pipiens,L,0
FC-029,2020-08-25,2020,35,SE,Tarsalis,L,0
FC-031,2020-08-25,2020,35,SE,Pipiens,L,6
FC-031,2020-08-25,2020,35,SE,Tarsalis,L,15
FC-039,2020-08-25,2020,35,SE,Pipiens,L,7
FC-039,2020-08-25,2020,35,SE,Tarsalis,L,16
FC-041,2020-08-25,2020,34,NW,Pipiens,L,15
FC-041,2020-08-25,2020,34,NW,Tarsalis,L,11
FC-046,2020-08-25,2020,35,SE,Pipiens,L,5
FC-046,2020-08-25,2020,35,SE,Tarsalis,L,6
FC-047,2020-08-25,2020,35,SE,Pipiens,L,11
FC-047,2020-08-25,2020,35,SE,Tarsalis,L,8
FC-049,2020-08-25,2020,34,SW,Pipiens,L,22
FC-050,2020-08-25,2020,35,SE,Pipiens,L,98
FC-050,2020-08-25,2020,35,SE,Tarsalis,L,8
FC-052,2020-08-25,2020,34,NW,Pipiens,L,1
FC-052,2020-08-25,2020,34,NW,Tarsalis,L,2
FC-053,2020-08-25,2020,35,SE,Pipiens,L,0
FC-053,2020-08-25,2020,35,SE,Tarsalis,L,27
FC-058,2020-08-25,2020,34,SW,Pipiens,L,2
FC-058,2020-08-25,2020,34,SW,Tarsalis,L,4
FC-059,2020-08-25,2020,35,SE,Pipiens,L,28
FC-059,2020-08-25,2020,35,SE,Tarsalis,L,14
FC-060,2020-08-25,2020,34,NW,Pipiens,L,6
FC-063,2020-08-25,2020,34,NW,Pipiens,L,3
FC-063,2020-08-25,2020,34,NW,Tarsalis,L,2
FC-063GR,2020-08-25,2020,34,NW,Pipiens,G,47
FC-064,2020-08-25,2020,35,SE,Pipiens,L,8
FC-064,2020-08-25,2020,35,SE,Tarsalis,L,16
FC-073,2020-08-25,2020,34,NW,Pipiens,L,24
FC-073,2020-08-25,2020,34,NW,Tarsalis,L,6
FC-074,2020-08-25,2020,35,SE,Pipiens,L,9
FC-074,2020-08-25,2020,35,SE,Tarsalis,L,25
FC-075,2020-08-25,2020,35,SE,Pipiens,L,11
FC-075,2020-08-25,2020,35,SE,Tarsalis,L,5
FC-075GR,2020-08-25,2020,35,SE,Pipiens,G,145
FC-075GR,2020-08-25,2020,35,SE,Tarsalis,G,0
FC-088GR,2020-08-25,2020,35,SE,Pipiens,G,150
FC-088GR,2020-08-25,2020,35,SE,Tarsalis,G,0
FC-090GR,2020-08-25,2020,34,NW,Pipiens,G,33
LC-001,2020-08-25,2020,34,BE,Pipiens,L,2
LC-001,2020-08-25,2020,34,BE,Tarsalis,L,13
LC-049,2020-08-25,2020,34,BE,Tarsalis,L,3
LC-053,2020-08-25,2020,34,BE,Tarsalis,L,12
LC-054,2020-08-25,2020,34,BE,Pipiens,L,3
LC-054,2020-08-25,2020,34,BE,Tarsalis,L,4
LV-020,2020-08-25,2020,34,LV,Tarsalis,L,18
LV-089,2020-08-25,2020,35,LV,Pipiens,L,4
LV-089,2020-08-25,2020,35,LV,Tarsalis,L,17
LV-104,2020-08-25,2020,35,LV,Pipiens,L,2
LV-104,2020-08-25,2020,35,LV,Tarsalis,L,8
LV-110,2020-08-25,2020,35,LV,Pipiens,L,1
LV-110,2020-08-25,2020,35,LV,Tarsalis,L,0
FC-004,2020-08-24,2020,34,SE,Pipiens,L,16
FC-004,2020-08-24,2020,34,SE,Tarsalis,L,24
FC-006,2020-08-24,2020,35,NE,Pipiens,L,29
FC-006,2020-08-24,2020,35,NE,Tarsalis,L,7
FC-014,2020-08-24,2020,35,NE,Pipiens,L,50
FC-014,2020-08-24,2020,35,NE,Tarsalis,L,18
FC-019,2020-08-24,2020,35,NE,Pipiens,L,18
FC-019,2020-08-24,2020,35,NE,Tarsalis,L,11
FC-023,2020-08-24,2020,34,SE,Pipiens,L,8
FC-023,2020-08-24,2020,34,SE,Tarsalis,L,8
FC-027,2020-08-24,2020,34,SE,Tarsalis,L,34
FC-031,2020-08-24,2020,34,SE,Pipiens,L,6
FC-031,2020-08-24,2020,34,SE,Tarsalis,L,15
FC-034,2020-08-24,2020,35,NE,Pipiens,L,0
FC-034,2020-08-24,2020,35,NE,Tarsalis,L,29
FC-036,2020-08-24,2020,35,NW,Pipiens,L,36
FC-036,2020-08-24,2020,35,NW,Tarsalis,L,12
FC-038,2020-08-24,2020,35,NE,Pipiens,L,0
FC-038,2020-08-24,2020,35,NE,Tarsalis,L,11
FC-039,2020-08-24,2020,34,SE,Pipiens,L,7
FC-039,2020-08-24,2020,34,SE,Tarsalis,L,16
FC-040,2020-08-24,2020,35,NE,Pipiens,L,31
FC-040,2020-08-24,2020,35,NE,Tarsalis,L,30
FC-040GR,2020-08-24,2020,35,NE,Pipiens,G,72
FC-040GR,2020-08-24,2020,35,NE,Tarsalis,G,0
FC-046,2020-08-24,2020,34,SE,Pipiens,L,5
FC-046,2020-08-24,2020,34,SE,Tarsalis,L,6
FC-047,2020-08-24,2020,34,SE,Pipiens,L,11
FC-047,2020-08-24,2020,34,SE,Tarsalis,L,8
FC-050,2020-08-24,2020,34,SE,Pipiens,L,98
FC-050,2020-08-24,2020,34,SE,Tarsalis,L,8
FC-053,2020-08-24,2020,34,SE,Tarsalis,L,27
FC-059,2020-08-24,2020,34,SE,Pipiens,L,28
FC-059,2020-08-24,2020,34,SE,Tarsalis,L,14
FC-064,2020-08-24,2020,34,SE,Pipiens,L,8
FC-064,2020-08-24,2020,34,SE,Tarsalis,L,16
FC-066,2020-08-24,2020,35,NE,Pipiens,L,112
FC-066,2020-08-24,2020,35,NE,Tarsalis,L,34
FC-066GR,2020-08-24,2020,35,NE,Pipiens,G,31
FC-066GR,2020-08-24,2020,35,NE,Tarsalis,G,0
FC-067,2020-08-24,2020,35,NE,Pipiens,L,1
FC-067,2020-08-24,2020,35,NE,Tarsalis,L,0
FC-069,2020-08-24,2020,35,NE,Pipiens,L,0
FC-069,2020-08-24,2020,35,NE,Tarsalis,L,20
FC-072,2020-08-24,2020,35,NE,Pipiens,L,5
FC-072,2020-08-24,2020,35,NE,Tarsalis,L,17
FC-074,2020-08-24,2020,34,SE,Pipiens,L,9
FC-074,2020-08-24,2020,34,SE,Tarsalis,L,25
FC-075,2020-08-24,2020,34,SE,Pipiens,L,11
FC-075,2020-08-24,2020,34,SE,Tarsalis,L,5
FC-075GR,2020-08-24,2020,34,SE,Pipiens,G,145
FC-088GR,2020-08-24,2020,34,SE,Pipiens,G,150
FC-091GR,2020-08-24,2020,35,NE,Pipiens,G,13
FC-091GR,2020-08-24,2020,35,NE,Tarsalis,G,0
FC-092GR,2020-08-24,2020,35,NE,Pipiens,G,112
FC-092GR,2020-08-24,2020,35,NE,Tarsalis,G,0
LV-069,2020-08-24,2020,35,LV,Pipiens,L,0
LV-069,2020-08-24,2020,35,LV,Tarsalis,L,7
LV-089,2020-08-24,2020,34,LV,Pipiens,L,4
LV-089,2020-08-24,2020,34,LV,Tarsalis,L,17
LV-095,2020-08-24,2020,35,LV,Pipiens,L,0
LV-095,2020-08-24,2020,35,LV,Tarsalis,L,32
LV-104,2020-08-24,2020,34,LV,Pipiens,L,2
LV-104,2020-08-24,2020,34,LV,Tarsalis,L,8
LV-110,2020-08-24,2020,34,LV,Pipiens,L,1
FC-006,2020-08-23,2020,34,NE,Pipiens,L,29
FC-006,2020-08-23,2020,34,NE,Tarsalis,L,7
FC-014,2020-08-23,2020,34,NE,Pipiens,L,50
FC-014,2020-08-23,2020,34,NE,Tarsalis,L,18
FC-019,2020-08-23,2020,34,NE,Pipiens,L,18
FC-019,2020-08-23,2020,34,NE,Tarsalis,L,11
FC-034,2020-08-23,2020,34,NE,Tarsalis,L,29
FC-036,2020-08-23,2020,34,NW,Pipiens,L,36
FC-036,2020-08-23,2020,34,NW,Tarsalis,L,12
FC-038,2020-08-23,2020,34,NE,Tarsalis,L,11
FC-040,2020-08-23,2020,34,NE,Pipiens,L,31
FC-040,2020-08-23,2020,34,NE,Tarsalis,L,30
FC-040GR,2020-08-23,2020,34,NE,Pipiens,G,72
FC-066,2020-08-23,2020,34,NE,Pipiens,L,112
FC-066,2020-08-23,2020,34,NE,Tarsalis,L,34
FC-066GR,2020-08-23,2020,34,NE,Pipiens,G,31
FC-067,2020-08-23,2020,34,NE,Pipiens,L,1
FC-069,2020-08-23,2020,34,NE,Tarsalis,L,20
FC-072,2020-08-23,2020,34,NE,Pipiens,L,5
FC-072,2020-08-23,2020,34,NE,Tarsalis,L,17
FC-091GR,2020-08-23,2020,34,NE,Pipiens,G,13
FC-092GR,2020-08-23,2020,34,NE,Pipiens,G,112
LV-069,2020-08-23,2020,34,LV,Tarsalis,L,7
LV-095,2020-08-23,2020,34,LV,Tarsalis,L,32
FC-001,2020-08-20,2020,34,SW,Pipiens,L,12
FC-001,2020-08-20,2020,34,SW,Tarsalis,L,4
FC-029,2020-08-20,2020,34,SE,Pipiens,L,3
FC-029,2020-08-20,2020,34,SE,Tarsalis,L,5
FC-029GR,2020-08-20,2020,34,SE,Pipiens,G,90
FC-029GR,2020-08-20,2020,34,SE,Tarsalis,G,0
FC-037,2020-08-20,2020,34,SW,Pipiens,L,0
FC-037,2020-08-20,2020,34,SW,Tarsalis,L,28
FC-054,2020-08-20,2020,34,SE,Pipiens,L,15
FC-054,2020-08-20,2020,34,SE,Tarsalis,L,16
FC-057,2020-08-20,2020,34,SW,Pipiens,L,0
FC-057,2020-08-20,2020,34,SW,Tarsalis,L,2
FC-062,2020-08-20,2020,34,SW,Pipiens,L,2
FC-062,2020-08-20,2020,34,SW,Tarsalis,L,0
FC-068,2020-08-20,2020,34,SW,Pipiens,L,20
FC-068,2020-08-20,2020,34,SW,Tarsalis,L,3
FC-071,2020-08-20,2020,34,SW,Pipiens,L,12
FC-071,2020-08-20,2020,34,SW,Tarsalis,L,10
FC-089GR,2020-08-20,2020,34,SW,Pipiens,G,99
FC-089GR,2020-08-20,2020,34,SW,Tarsalis,G,0
FC-093,2020-08-20,2020,34,SW,Pipiens,L,0
FC-093,2020-08-20,2020,34,SW,Tarsalis,L,0
FC-001,2020-08-19,2020,34,SW,Pipiens,L,12
FC-001,2020-08-19,2020,34,SW,Tarsalis,L,4
FC-011,2020-08-19,2020,34,NW,Pipiens,L,12
FC-011,2020-08-19,2020,34,NW,Tarsalis,L,9
FC-015,2020-08-19,2020,34,NW,Pipiens,L,9
FC-015,2020-08-19,2020,34,NW,Tarsalis,L,2
FC-029,2020-08-19,2020,34,SE,Pipiens,L,3
FC-029,2020-08-19,2020,34,SE,Tarsalis,L,5
FC-029GR,2020-08-19,2020,34,SE,Pipiens,G,90
FC-037,2020-08-19,2020,34,SW,Tarsalis,L,28
FC-041,2020-08-19,2020,34,NW,Pipiens,L,25
FC-041,2020-08-19,2020,34,NW,Tarsalis,L,37
FC-049,2020-08-19,2020,34,NW,Pipiens,L,10
FC-049,2020-08-19,2020,34,NW,Tarsalis,L,12
FC-052,2020-08-19,2020,34,NW,Pipiens,L,2
FC-052,2020-08-19,2020,34,NW,Tarsalis,L,3
FC-054,2020-08-19,2020,34,SE,Pipiens,L,15
FC-054,2020-08-19,2020,34,SE,Tarsalis,L,16
FC-057,2020-08-19,2020,34,SW,Tarsalis,L,2
FC-058,2020-08-19,2020,34,SW,Pipiens,L,3
FC-058,2020-08-19,2020,34,SW,Tarsalis,L,2
FC-060,2020-08-19,2020,34,SW,Pipiens,L,17
FC-060,2020-08-19,2020,34,SW,Tarsalis,L,0
FC-061,2020-08-19,2020,34,NW,Pipiens,L,8
FC-061,2020-08-19,2020,34,NW,Tarsalis,L,4
FC-062,2020-08-19,2020,34,SW,Pipiens,L,2
FC-063,2020-08-19,2020,34,NW,Pipiens,L,0
FC-063,2020-08-19,2020,34,NW,Tarsalis,L,2
FC-063GR,2020-08-19,2020,34,NW,Pipiens,G,245
FC-063GR,2020-08-19,2020,34,NW,Tarsalis,G,0
FC-067,2020-08-19,2020,34,NE,Pipiens,L,4
FC-067,2020-08-19,2020,34,NE,Tarsalis,L,20
FC-068,2020-08-19,2020,34,SW,Pipiens,L,20
FC-068,2020-08-19,2020,34,SW,Tarsalis,L,3
FC-071,2020-08-19,2020,34,SW,Pipiens,L,12
FC-071,2020-08-19,2020,34,SW,Tarsalis,L,10
FC-073,2020-08-19,2020,34,NW,Pipiens,L,11
FC-073,2020-08-19,2020,34,NW,Tarsalis,L,19
FC-089GR,2020-08-19,2020,34,SW,Pipiens,G,99
FC-090GR,2020-08-19,2020,34,NW,Pipiens,G,68
FC-090GR,2020-08-19,2020,34,NW,Tarsalis,G,0
LC-001,2020-08-19,2020,34,BE,Pipiens,L,4
LC-001,2020-08-19,2020,34,BE,Tarsalis,L,32
LC-049,2020-08-19,2020,34,BE,Pipiens,L,0
LC-049,2020-08-19,2020,34,BE,Tarsalis,L,1
LC-053,2020-08-19,2020,34,BE,Pipiens,L,0
LC-053,2020-08-19,2020,34,BE,Tarsalis,L,5
LC-054,2020-08-19,2020,34,BE,Pipiens,L,2
LC-054,2020-08-19,2020,34,BE,Tarsalis,L,7
LV-020,2020-08-19,2020,34,LV,Pipiens,L,1
LV-020,2020-08-19,2020,34,LV,Tarsalis,L,37
WC-055,2020-08-19,2020,34,BE,Pipiens,L,0
WC-055,2020-08-19,2020,34,BE,Tarsalis,L,7
FC-004,2020-08-18,2020,34,SE,Pipiens,L,41
FC-004,2020-08-18,2020,34,SE,Tarsalis,L,43
FC-011,2020-08-18,2020,33,NW,Pipiens,L,12
FC-011,2020-08-18,2020,33,NW,Tarsalis,L,9
FC-015,2020-08-18,2020,33,NW,Pipiens,L,9
FC-015,2020-08-18,2020,33,NW,Tarsalis,L,2
FC-023,2020-08-18,2020,34,SE,Pipiens,L,5
FC-023,2020-08-18,2020,34,SE,Tarsalis,L,4
FC-027,2020-08-18,2020,34,SE,Pipiens,L,71
