"zone","zone2","year","week","spp","trap_L","mosq_L","abund_sd","abund","abund_lci","abund_uci","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"FC","FC",2019,30,"All",43,5023,65.6405,116.814,97.1942,136.4338,0.0011,2e-04,0.0036,0.13,0.02,0.42
"LV","LV",2019,30,"Pipiens",6,11,2.6992,1.8333,0,3.9931,0,0,0.4345,0,0,0.8
"LV","LV",2019,30,"Tarsalis",6,1195,132.9054,199.1667,92.8202,305.5132,0.0041,7e-04,0.0138,0.82,0.14,2.75
"LV","LV",2019,30,"All",6,1206,116.2656,201,107.9681,294.0319,0.004,7e-04,0.0136,0.8,0.14,2.73
"BE","BE",2019,30,"Pipiens",5,33,9.99,6.6,0,15.3566,0,0,0.1043,0,0,0.69
"BE","BE",2019,30,"Tarsalis",5,321,26.0806,64.2,41.3393,87.0607,0,0,0.0118,0,0,0.76
"BE","BE",2019,30,"All",5,354,35.6127,70.8,39.5841,102.0159,0,0,0.0107,0,0,0.76
"BC","BC",2019,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,30,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,29,"Pipiens",9,24,4.2216,2.6667,0,5.4248,0,0,0.117,0,0,0.31
"NW","FC",2019,29,"Tarsalis",10,126,19.6996,12.6,0.3901,24.8099,0,0,0.0377,0,0,0.48
"NW","FC",2019,29,"All",10,150,14.9509,15,5.7333,24.2667,0,0,0.0294,0,0,0.44
"NE","FC",2019,29,"Pipiens",10,68,6.4311,6.8,2.814,10.786,0,0,0.0713,0,0,0.48
"NE","FC",2019,29,"Tarsalis",10,1021,46.2436,102.1,73.4379,130.7621,0,0,0.0057,0,0,0.58
"NE","FC",2019,29,"All",10,1089,42.4514,108.9,82.5883,135.2117,0,0,0.0053,0,0,0.58
"SE","FC",2019,29,"Pipiens",15,73,5.5939,4.8667,2.0358,7.6976,0,0,0.0283,0,0,0.14
"SE","FC",2019,29,"Tarsalis",15,1691,68.6922,112.7333,77.9703,147.4963,0,0,0.0042,0,0,0.47
"SE","FC",2019,29,"All",15,1764,59.3513,117.6,87.5641,147.6359,0,0,0.0037,0,0,0.44
"SW","FC",2019,29,"Pipiens",10,2,0.6325,0.2,0,0.592,0,0,0.3903,0,0,0.08
"SW","FC",2019,29,"Tarsalis",9,116,11.6452,12.8889,5.2807,20.4971,0,0,0.0321,0,0,0.41
"SW","FC",2019,29,"All",10,118,10.1411,11.8,5.5145,18.0855,0,0,0.0305,0,0,0.36
"FC","FC",2019,29,"Pipiens",43,167,5.205,3.8837,2.3279,5.4395,0,0,0.0174,0,0,0.07
"FC","FC",2019,29,"Tarsalis",43,2954,54.8891,68.6977,52.2915,85.1039,0,0,0.0021,0,0,0.14
"FC","FC",2019,29,"All",43,3121,45.791,72.5814,58.8946,86.2682,0,0,0.0019,0,0,0.14
"LV","LV",2019,29,"Pipiens",6,3,1.2247,0.5,0,1.48,0,0,0.5615,0,0,0.28
"LV","LV",2019,29,"Tarsalis",6,557,42.711,92.8333,58.6574,127.0092,0,0,0.012,0,0,1.11
"LV","LV",2019,29,"All",6,560,43.0906,93.3333,58.8536,127.813,0,0,0.0119,0,0,1.11
"BE","BE",2019,29,"Pipiens",5,7,3.1305,1.4,0,4.144,0,0,0.3543,0,0,0.5
"BE","BE",2019,29,"Tarsalis",5,302,42.0036,60.4,23.5822,97.2178,0,0,0.0126,0,0,0.76
"BE","BE",2019,29,"All",5,309,41.8979,61.8,25.0749,98.5251,0,0,0.0123,0,0,0.76
"BC","BC",2019,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,29,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,28,"Pipiens",10,19,4.1495,1.9,0,4.4719,0,0,0.2588,0,0,0.49
"NW","FC",2019,28,"Tarsalis",10,172,23.695,17.2,2.5137,31.8863,0,0,0.0374,0,0,0.64
"NW","FC",2019,28,"All",10,191,18.0618,19.1,7.9052,30.2948,0,0,0.0337,0,0,0.64
"NE","FC",2019,28,"Pipiens",10,60,5.3984,6,2.654,9.346,0,0,0.1611,0,0,0.97
"NE","FC",2019,28,"Tarsalis",10,1061,45.2484,106.1,78.0548,134.1452,0,0,0.0096,0,0,1.02
"NE","FC",2019,28,"All",10,1121,41.9842,112.1,86.0779,138.1221,0,0,0.0091,0,0,1.02
"SE","FC",2019,28,"Pipiens",15,50,3.166,3.3333,1.7311,4.9355,0,0,0.0688,0,0,0.23
"SE","FC",2019,28,"Tarsalis",15,2072,93.1717,138.1333,90.9819,185.2847,0,0,0.0032,0,0,0.44
"SE","FC",2019,28,"All",15,2122,79.7032,141.4667,101.1313,181.8021,0,0,0.0031,0,0,0.44
"SW","FC",2019,28,"Pipiens",9,6,2,0.6667,0,1.9734,0,0,0.2991,0,0,0.2
"SW","FC",2019,28,"Tarsalis",10,142,29.9288,14.2,0,32.7501,0,0,0.0271,0,0,0.38
"SW","FC",2019,28,"All",10,148,22.3124,14.8,0.9706,28.6294,0,0,0.0255,0,0,0.38
"FC","FC",2019,28,"Pipiens",43,135,4.0364,3.1395,1.933,4.346,0,0,0.0401,0,0,0.13
"FC","FC",2019,28,"Tarsalis",43,3447,69.5662,80.1628,59.3697,100.9559,0,0,0.0021,0,0,0.17
"FC","FC",2019,28,"All",43,3582,57.1286,83.3023,66.2267,100.3779,0,0,0.002,0,0,0.17
"LV","LV",2019,28,"Pipiens",6,8,2.0354,1.3333,0,2.962,0,0,0.4345,0,0,0.58
"LV","LV",2019,28,"Tarsalis",6,621,41.6905,103.5,70.1407,136.8593,0,0,0.0089,0,0,0.92
"LV","LV",2019,28,"All",6,629,43.9943,104.8333,69.6305,140.0361,0,0,0.0088,0,0,0.92
"BE","BE",2019,28,"Pipiens",5,0,0,0,0,0,0,0,0,0,0,0
"BE","BE",2019,28,"Tarsalis",5,364,72.1332,72.8,9.5725,136.0275,0,0,0.0104,0,0,0.76
"BE","BE",2019,28,"All",5,364,61.52,72.8,18.8753,126.7247,0,0,0.0104,0,0,0.76
"BC","BC",2019,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,28,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,27,"Pipiens",9,0,0,0,0,0,0,0,0.4345,0,0,0
"NW","FC",2019,27,"Tarsalis",9,93,18.5176,10.3333,0,22.4315,0,0,0.1015,0,0,1.05
"NW","FC",2019,27,"All",9,93,13.9359,10.3333,1.2285,19.4381,0,0,0.0897,0,0,0.93
"NE","FC",2019,27,"Pipiens",10,20,2.0273,2,0.7435,3.2565,0,0,0.2153,0,0,0.43
"NE","FC",2019,27,"Tarsalis",10,668,29.3641,66.8,48.5999,85.0001,0,0,0.0139,0,0,0.93
"NE","FC",2019,27,"All",10,688,27.4437,68.8,51.7902,85.8098,0,0,0.0133,0,0,0.92
"SE","FC",2019,27,"Pipiens",15,28,2.0972,1.8667,0.8054,2.928,0,0,0.0787,0,0,0.15
"SE","FC",2019,27,"Tarsalis",15,1519,87.8996,101.2667,56.7834,145.75,0,0,0.0109,0,0,1.1
"SE","FC",2019,27,"All",15,1547,70.4622,103.1333,67.4745,138.7921,0,0,0.0097,0,0,1
"SW","FC",2019,27,"Pipiens",9,1,0.3333,0.1111,0,0.3289,0,0,0,0,0,0
"SW","FC",2019,27,"Tarsalis",9,30,5.0744,3.3333,0.018,6.6486,0,0,0.1135,0,0,0.38
"SW","FC",2019,27,"All",9,31,3.8624,3.4444,0.921,5.9678,0,0,0.1135,0,0,0.39
"FC","FC",2019,27,"Pipiens",43,49,1.7726,1.1395,0.6097,1.6693,0,0,0.0566,0,0,0.06
"FC","FC",2019,27,"Tarsalis",43,2310,62.0758,53.7209,35.1666,72.2752,0,0,0.0056,0,0,0.3
"FC","FC",2019,27,"All",43,2359,49.0058,54.8605,40.2128,69.5082,0,0,0.0051,0,0,0.28
"LV","LV",2019,27,"Pipiens",6,5,1.8898,0.8333,0,2.3455,0,0,0,0,0,0
"LV","LV",2019,27,"Tarsalis",6,570,46.719,95,57.617,132.383,0,0,0.0137,0,0,1.3
"LV","LV",2019,27,"All",6,575,45.2151,95.8333,59.6537,132.0129,0,0,0.0137,0,0,1.31
"BE","BE",2019,27,"Pipiens",4,0,0,0,0,0,0,0,0,0,0,0
"BE","BE",2019,27,"Tarsalis",4,168,39.2003,42,3.5837,80.4163,0,0,0.0224,0,0,0.94
"BE","BE",2019,27,"All",4,168,34.0965,42,8.5854,75.4146,0,0,0.0224,0,0,0.94
"BC","BC",2019,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,27,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,26,"Pipiens",9,2,0.6667,0.2222,0,0.6578,0,0,0.3903,0,0,0.09
"NW","FC",2019,26,"Tarsalis",9,29,6.2084,3.2222,0,7.2784,0,0,0.3543,0,0,1.14
"NW","FC",2019,26,"All",9,31,4.6213,3.4444,0.4252,6.4636,0,0,0.2281,0,0,0.79
"NE","FC",2019,26,"Pipiens",10,4,1.206,0.4,0,1.1475,0,0,0.6576,0,0,0.26
"NE","FC",2019,26,"Tarsalis",10,281,27.722,28.1,10.9177,45.2823,0,0,0.2991,0,0,8.4
"NE","FC",2019,26,"All",10,285,22.9674,28.5,14.2647,42.7353,0,0,0.2588,0,0,7.38
"SE","FC",2019,26,"Pipiens",15,7,0.9639,0.4667,0,0.9545,0,0,0.2991,0,0,0.14
"SE","FC",2019,26,"Tarsalis",15,497,37.6932,33.1333,14.0579,52.2087,0,0,0.0233,0,0,0.77
"SE","FC",2019,26,"All",15,504,30.7411,33.6,18.0429,49.1571,0,0,0.0221,0,0,0.74
"SW","FC",2019,26,"Pipiens",9,0,0,0,0,0,0,0,0,0,0,0
"SW","FC",2019,26,"Tarsalis",10,11,3.1429,1.1,0,3.048,0,0,0.2775,0,0,0.31
"SW","FC",2019,26,"All",10,11,2.2929,1.1,0,2.5212,0,0,0.2775,0,0,0.31
"FC","FC",2019,26,"Pipiens",43,13,0.8692,0.3023,0.0425,0.5621,0,0,0.1843,0,0,0.06
"FC","FC",2019,26,"Tarsalis",43,818,28.7421,19.0233,10.4324,27.6142,0,0,0.0201,0,0,0.38
"FC","FC",2019,26,"All",43,831,22.8119,19.3256,12.5072,26.144,0,0,0.0185,0,0,0.36
"LV","LV",2019,26,"Pipiens",6,0,0,0,0,0,0,0,0,0,0,0
"LV","LV",2019,26,"Tarsalis",6,182,22.6025,30.3333,12.2475,48.4191,0,0,0.2039,0,0,6.18
"LV","LV",2019,26,"All",6,182,19.6398,30.3333,14.6182,46.0484,0,0,0.2039,0,0,6.18
"BE","BE",2019,26,"Pipiens",4,1,0.5,0.25,0,0.74,0,0,0,0,0,0
"BE","BE",2019,26,"Tarsalis",4,13,4.717,3.25,0,7.8727,0,0,0.2281,0,0,0.74
"BE","BE",2019,26,"All",4,14,3.4949,3.5,0.075,6.925,0,0,0.2281,0,0,0.8
"BC","BC",2019,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,26,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,25,"Pipiens",9,1,0.3333,0.1111,0,0.3289,0,0,0,0,0,0
"NW","FC",2019,25,"Tarsalis",9,3,0.6749,0.3333,0,0.7742,0,0,0.6576,0,0,0.22
"NW","FC",2019,25,"All",9,4,0.5353,0.4444,0.0947,0.7941,0,0,0.6576,0,0,0.29
"NE","FC",2019,25,"Pipiens",10,0,0,0,0,0,0,0,0.5615,0,0,0
"NE","FC",2019,25,"Tarsalis",10,15,2.0057,1.5,0.2569,2.7431,0,0,0.3903,0,0,0.59
"NE","FC",2019,25,"All",10,15,1.5852,1.5,0.5175,2.4825,0,0,0.2991,0,0,0.45
"SE","FC",2019,25,"Pipiens",15,5,0.8489,0.3333,0,0.7629,0,0,0.2281,0,0,0.08
"SE","FC",2019,25,"Tarsalis",15,168,16.1541,11.2,3.0249,19.3751,0,0,0.2991,0,0,3.35
"SE","FC",2019,25,"All",15,173,12.7093,11.5333,5.1015,17.9651,0,0,0.1487,0,0,1.72
"SW","FC",2019,25,"Pipiens",9,0,0,0,0,0,0,0,0.3903,0,0,0
"SW","FC",2019,25,"Tarsalis",9,6,2,0.6667,0,1.9734,0,0,0.3903,0,0,0.26
"SW","FC",2019,25,"All",9,6,1.4142,0.6667,0,1.5906,0,0,0.2425,0,0,0.16
"FC","FC",2019,25,"Pipiens",43,6,0.5477,0.1395,0,0.3032,0,0,0.1487,0,0,0.02
"FC","FC",2019,25,"Tarsalis",43,192,11.0652,4.4651,1.1577,7.7725,0,0,0.1431,0,0,0.64
"FC","FC",2019,25,"All",43,198,8.3509,4.6047,2.1086,7.1008,0,0,0.0787,0,0,0.36
"LV","LV",2019,25,"Pipiens",6,0,0,0,0,0,0,0,0,0,0,0
"LV","LV",2019,25,"Tarsalis",6,27,3.335,4.5,1.8314,7.1686,0,0,0.2425,0,0,1.09
"LV","LV",2019,25,"All",6,27,2.9148,4.5,2.1677,6.8323,0,0,0.2425,0,0,1.09
"BE","BE",2019,25,"Pipiens",4,0,0,0,0,0,0,0,0,0,0,0
"BE","BE",2019,25,"Tarsalis",4,4,2,1,0,2.96,0,0,0.4899,0,0,0.49
"BE","BE",2019,25,"All",4,4,1.4142,1,0,2.3859,0,0,0.4899,0,0,0.49
"BC","BC",2019,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,25,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,24,"Tarsalis",1,2,NA,2,NA,NA,0,0,0,0,0,0
"NW","FC",2019,24,"All",1,2,NA,2,NA,NA,0,0,0,0,0,0
"NE","FC",2019,24,"Pipiens",10,0,0,0,0,0,0,0,0,0,0,0
"NE","FC",2019,24,"Tarsalis",10,22,1.899,2.2,1.023,3.377,0,0,0.2039,0,0,0.45
"NE","FC",2019,24,"All",10,22,1.6619,2.2,1.1699,3.2301,0,0,0.2039,0,0,0.45
"SE","FC",2019,24,"Pipiens",15,0,0,0,0,0,0,0,0,0,0,0
"SE","FC",2019,24,"Tarsalis",15,32,3.16,2.1333,0.5341,3.7325,0,0,0.1431,0,0,0.31
"SE","FC",2019,24,"All",15,32,2.4626,2.1333,0.8871,3.3795,0,0,0.1431,0,0,0.31
"SW","FC",2019,24,"Pipiens",9,5,1.6667,0.5556,0,1.6445,0,0,0.4345,0,0,0.24
"SW","FC",2019,24,"Tarsalis",9,0,0,0,0,0,0,0,0,0,0,0
"SW","FC",2019,24,"All",9,5,1.1785,0.5556,0,1.3256,0,0,0.4345,0,0,0.24
"FC","FC",2019,24,"Pipiens",34,5,0.8575,0.1471,0,0.4353,0,0,0.4345,0,0,0.06
"FC","FC",2019,24,"Tarsalis",35,56,2.4257,1.6,0.7964,2.4036,0,0,0.0918,0,0,0.15
"FC","FC",2019,24,"All",35,61,1.9651,1.7429,1.0919,2.3939,0,0,0.082,0,0,0.14
"LV","LV",2019,24,"Pipiens",6,0,0,0,0,0,0,0,0,0,0,0
"LV","LV",2019,24,"Tarsalis",6,29,6.5174,4.8333,0,10.0483,0,0,0.1287,0,0,0.62
"LV","LV",2019,24,"All",6,29,5.0852,4.8333,0.7643,8.9023,0,0,0.1287,0,0,0.62
"BE","BE",2019,24,"Pipiens",4,0,0,0,0,0,0,0,0,0,0,0
"BE","BE",2019,24,"Tarsalis",4,5,2.5,1.25,0,3.7,0,0,0.4345,0,0,0.54
"BE","BE",2019,24,"All",4,5,1.7678,1.25,0,2.9824,0,0,0.4345,0,0,0.54
"BC","BC",2019,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,24,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,23,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2019,23,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2019,23,"Tarsalis",5,16,1.6432,3.2,1.7597,4.6403,0,0,0,0,0,0
"NE","FC",2019,23,"All",5,16,1.6432,3.2,1.7597,4.6403,0,0,0,0,0,0
"SE","FC",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2019,23,"Tarsalis",4,23,3.4034,5.75,2.4147,9.0853,0,0,0,0,0,0
"SE","FC",2019,23,"All",4,23,3.4034,5.75,2.4147,9.0853,0,0,0,0,0,0
"SW","FC",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2019,23,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2019,23,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2019,23,"Tarsalis",9,39,2.7386,4.3333,2.5441,6.1225,0,0,0,0,0,0
"FC","FC",2019,23,"All",9,39,2.7386,4.3333,2.5441,6.1225,0,0,0,0,0,0
"LV","LV",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2019,23,"Tarsalis",2,18,11.3137,9,0,24.68,0,0,0,0,0,0
"LV","LV",2019,23,"All",2,18,11.3137,9,0,24.68,0,0,0,0,0,0
"BE","BE",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,23,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2019,23,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,23,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,23,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2019,23,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2018,37,"Pipiens",9,33,5.6789,3.6667,0,7.3769,0.0149,0.0028,0.054,0.05,0.01,0.2
"NW","FC",2018,37,"Tarsalis",9,21,2.8284,2.3333,0.4854,4.1812,0,0,0.1546,0,0,0.36
"NW","FC",2018,37,"All",9,54,4.4059,6,3.1215,8.8785,0.013,0.0024,0.0463,0.08,0.01,0.28
"NE","FC",2018,37,"Pipiens",10,181,29.0954,18.1,0.0665,36.1335,0.0076,0.0014,0.0256,0.14,0.03,0.46
"NE","FC",2018,37,"Tarsalis",10,21,2.7669,2.1,0.3851,3.8149,0,0,0.1546,0,0,0.32
"NE","FC",2018,37,"All",10,202,21.7253,20.2,6.7345,33.6655,0.0071,0.0013,0.0237,0.14,0.03,0.48
"SE","FC",2018,37,"Pipiens",15,21,1.8822,1.4,0.4475,2.3525,0.0089,0.0017,0.03,0.01,0,0.04
"SE","FC",2018,37,"Tarsalis",15,0,0,0,0,0,0,0,0,0,0,0
"SE","FC",2018,37,"All",15,21,1.489,1.4,0.6465,2.1535,0.0089,0.0017,0.03,0.01,0,0.04
"SW","FC",2018,37,"Pipiens",9,0,0,0,0,0,0,0,0.2775,0,0,0
"SW","FC",2018,37,"Tarsalis",9,5,1.6667,0.5556,0,1.6445,0,0,0.4345,0,0,0.24
"SW","FC",2018,37,"All",9,5,1.1785,0.5556,0,1.3256,0,0,0.2039,0,0,0.11
"FC","FC",2018,37,"Pipiens",43,235,15.4832,5.4651,0.8372,10.093,0.0101,0.0042,0.0212,0.06,0.02,0.12
"FC","FC",2018,37,"Tarsalis",43,47,2.1801,1.093,0.4414,1.7446,0,0,0.0756,0,0,0.08
"FC","FC",2018,37,"All",43,282,11.2089,6.5581,3.2078,9.9084,0.0094,0.0039,0.0197,0.06,0.03,0.13
"LV","LV",2018,37,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2018,37,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2018,37,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2018,37,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2018,37,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2018,37,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,37,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,37,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,37,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2018,36,"Pipiens",9,88,16.3155,9.7778,0,20.4373,0.0054,3e-04,0.0256,0.05,0,0.25
"NW","FC",2018,36,"Tarsalis",9,38,3.9616,4.2222,1.634,6.8104,0,0,0.0918,0,0,0.39
"NW","FC",2018,36,"All",9,126,11.8669,14,6.247,21.753,0.0045,3e-04,0.0215,0.06,0,0.3
"NE","FC",2018,36,"Pipiens",10,438,71.2972,43.8,0,87.9905,0.0019,1e-04,0.0089,0.08,0,0.39
"NE","FC",2018,36,"Tarsalis",10,98,8.979,9.8,4.2348,15.3652,0.011,6e-04,0.0599,0.11,0.01,0.59
"NE","FC",2018,36,"All",10,536,52.4431,53.6,21.0954,86.1046,0.0032,6e-04,0.0105,0.17,0.03,0.56
"SE","FC",2018,36,"Pipiens",15,51,3.4184,3.4,1.6701,5.1299,0,0,0.0487,0,0,0.17
"SE","FC",2018,36,"Tarsalis",15,50,2.6095,3.3333,2.0127,4.6539,0,0,0.0741,0,0,0.25
"SE","FC",2018,36,"All",15,101,2.9883,6.7333,5.221,8.2456,0,0,0.0303,0,0,0.2
"SW","FC",2018,36,"Pipiens",9,13,1.5899,1.4444,0.4057,2.4831,0.0507,0.0032,0.2239,0.07,0,0.32
"SW","FC",2018,36,"Tarsalis",9,10,1.5366,1.1111,0.1072,2.115,0,0,0.2991,0,0,0.33
"SW","FC",2018,36,"All",9,23,1.5265,2.5556,1.5583,3.5529,0.0351,0.0021,0.1591,0.09,0.01,0.41
"FC","FC",2018,36,"Pipiens",43,590,37.8609,13.7209,2.4044,25.0374,0.0038,0.001,0.01,0.05,0.01,0.14
"FC","FC",2018,36,"Tarsalis",43,196,5.7126,4.5581,2.8506,6.2656,0.0054,3e-04,0.0278,0.02,0,0.13
"FC","FC",2018,36,"All",43,786,27.3066,18.2791,10.1172,26.441,0.0041,0.0014,0.0097,0.07,0.03,0.18
"LV","LV",2018,36,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2018,36,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2018,36,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2018,36,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2018,36,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2018,36,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,36,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,36,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,36,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2018,35,"Pipiens",9,69,12.0104,7.6667,0,15.5135,0.0099,6e-04,0.0534,0.08,0,0.41
"NW","FC",2018,35,"Tarsalis",9,46,4.3716,5.1111,2.255,7.9672,0,0,0.0771,0,0,0.39
"NW","FC",2018,35,"All",9,115,8.8659,12.7778,6.9854,18.5702,0.0069,4e-04,0.036,0.09,0.01,0.46
"NE","FC",2018,35,"Pipiens",10,352,56.6035,35.2,0.1168,70.2832,0.0092,0.0032,0.0217,0.32,0.11,0.76
"NE","FC",2018,35,"Tarsalis",10,142,17.8562,14.2,3.1326,25.2674,0.0077,4e-04,0.0425,0.11,0.01,0.6
"NE","FC",2018,35,"All",10,494,42.2463,49.4,23.2155,75.5845,0.0091,0.0035,0.0201,0.45,0.17,0.99
"SE","FC",2018,35,"Pipiens",15,79,10.8065,5.2667,0,10.7355,0.048,0.017,0.1432,0.25,0.09,0.75
"SE","FC",2018,35,"Tarsalis",15,150,9.6658,10,5.1084,14.8916,0.0231,0.0063,0.064,0.23,0.06,0.64
"SE","FC",2018,35,"All",15,229,10.3574,15.2667,10.0251,20.5083,0.0347,0.0161,0.0708,0.53,0.25,1.08
"SW","FC",2018,35,"Pipiens",9,9,1.7321,1,0,2.1316,0.0547,0.0031,0.3036,0.05,0,0.3
"SW","FC",2018,35,"Tarsalis",9,19,1.6915,2.1111,1.006,3.2162,0,0,0.1843,0,0,0.39
"SW","FC",2018,35,"All",9,28,1.7564,3.1111,1.9636,4.2586,0.0289,0.0016,0.1477,0.09,0,0.46
"FC","FC",2018,35,"Pipiens",43,509,30.4599,11.8372,2.7328,20.9416,0.0171,0.0093,0.0297,0.2,0.11,0.35
"FC","FC",2018,35,"Tarsalis",43,357,11.1067,8.3023,4.9825,11.6221,0.0129,0.0042,0.0321,0.11,0.03,0.27
"FC","FC",2018,35,"All",43,866,22.8596,20.1395,13.3068,26.9722,0.016,0.0094,0.0258,0.32,0.19,0.52
"LV","LV",2018,35,"Pipiens",6,23,3.3714,3.8333,1.1356,6.531,0,0,0.1431,0,0,0.55
"LV","LV",2018,35,"Tarsalis",6,86,17.7614,14.3333,0.1212,28.5454,0,0,0.0428,0,0,0.61
"LV","LV",2018,35,"All",6,109,13.3652,18.1667,7.4723,28.8611,0,0,0.034,0,0,0.62
"BE","BE",2018,35,"Pipiens",4,15,6.2383,3.75,0,9.8635,0,0,0.2039,0,0,0.76
"BE","BE",2018,35,"Tarsalis",4,19,5.252,4.75,0,9.897,0,0,0.1682,0,0,0.8
"BE","BE",2018,35,"All",4,34,5.3652,8.5,3.2421,13.7579,0,0,0.1015,0,0,0.86
"BC","BC",2018,35,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2018,35,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
