"csu_id","trap_id","zone","year","week","trap_date","method","spp","total","test_code","cq","copies","seq","notes"
"CSU00000","FC-038","NE",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU00000","FC-040","NE",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU00000","FC-040","NE",2022,23,2022-06-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-040GR","NE",2022,23,2022-06-06,"G","Tarsalis",0,,,,,
"CSU00000","FC-066","NE",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU00000","FC-067","NE",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU00000","FC-067","NE",2022,23,2022-06-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-069","NE",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU00000","FC-069","NE",2022,23,2022-06-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-072","NE",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU00000","FC-091GR","NE",2022,23,2022-06-06,"G","Pipiens",0,,,,,
"CSU00000","FC-091GR","NE",2022,23,2022-06-06,"G","Tarsalis",0,,,,,
"CSU00000","FC-092GR","NE",2022,23,2022-06-06,"G","Pipiens",0,,,,,
"CSU00000","FC-092GR","NE",2022,23,2022-06-06,"G","Tarsalis",0,,,,,
"CSU00000","LV-095","LV",2022,23,2022-06-06,"L","Pipiens",0,,,,,
"CSU17224","FC-038","NE",2022,23,2022-06-06,"L","Tarsalis",1,0,55.55,,,
"CSU17225","LV-095","LV",2022,23,2022-06-06,"L","Tarsalis",3,0,55.55,,,
"CSU17226","FC-036","NW",2022,23,2022-06-06,"L","Tarsalis",1,0,55.55,,,
"CSU17227","FC-040GR","NE",2022,23,2022-06-06,"G","Pipiens",6,0,55.55,,,
"CSU17228","FC-006","NE",2022,23,2022-06-06,"L","Tarsalis",1,0,55.55,,,
"CSU17229","FC-019","NE",2022,23,2022-06-06,"L","Tarsalis",5,0,55.55,,,
"CSU17230","FC-072","NE",2022,23,2022-06-06,"L","Tarsalis",20,0,55.55,,,
"CSU17231","FC-066GR","NE",2022,23,2022-06-06,"G","Tarsalis",1,0,55.55,,,
"CSU17232","FC-066GR","NE",2022,23,2022-06-06,"G","Pipiens",1,0,55.55,,,
"CSU17233","FC-066","NE",2022,23,2022-06-06,"L","Tarsalis",32,0,55.55,,,
"CSU00000","FC-029GR","SE",2021,36,2021-09-08,"G","Tarsalis",0,,,,,
"CSU00000","FC-057","SW",2021,36,2021-09-08,"L","Pipiens",0,,,,,
"CSU00000","FC-057","SW",2021,36,2021-09-08,"L","Tarsalis",0,,,,,
"CSU00000","FC-062","SW",2021,36,2021-09-08,"L","Tarsalis",0,,,,,
"CSU00000","FC-071","SW",2021,36,2021-09-08,"L","Tarsalis",0,,,,,
"CSU00000","FC-089GR","SW",2021,36,2021-09-08,"G","Tarsalis",0,,,,,
"CSU17212","FC-001","SW",2021,36,2021-09-08,"L","Tarsalis",1,0,55.55,,,
"CSU17213","FC-001","SW",2021,36,2021-09-08,"L","Pipiens",7,0,34.67273,,,
"CSU17214","FC-068","SW",2021,36,2021-09-08,"L","Tarsalis",2,0,34.54289,,,
"CSU17215","FC-068","SW",2021,36,2021-09-08,"L","Pipiens",1,0,55.55,,,
"CSU17216","FC-029GR","SE",2021,36,2021-09-08,"G","Pipiens",47,1,16.49953,,,
"CSU17217","FC-062","SW",2021,36,2021-09-08,"L","Pipiens",2,0,34.77827,,,
"CSU17218","FC-093","SW",2021,36,2021-09-08,"L","Tarsalis",1,0,55.55,,,
"CSU17219","FC-093","SW",2021,36,2021-09-08,"L","Pipiens",1,0,55.55,,,
"CSU17220","FC-071","SW",2021,36,2021-09-08,"L","Pipiens",3,0,33.51819,,,
"CSU17221","FC-089GR","SW",2021,36,2021-09-08,"G","Pipiens",29,1,26.18575,,,
"CSU17222","FC-037","SW",2021,36,2021-09-08,"L","Tarsalis",1,0,55.55,,,
"CSU17223","FC-037","SW",2021,36,2021-09-08,"L","Pipiens",1,0,55.55,,,
"CSU00000","FC-011","NW",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","FC-015","NW",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","FC-058","SW",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","FC-060","SW",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","FC-061","NW",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","FC-063","NW",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","FC-063GR","NW",2021,36,2021-09-07,"G","Tarsalis",0,,,,,
"CSU00000","FC-090GR","NW",2021,36,2021-09-07,"G","Tarsalis",0,,,,,
"CSU00000","LV-069","LV",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","LV-069","LV",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","LV-089","LV",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","LV-095","LV",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","LV-095","LV",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","LV-104","LV",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","LV-104","LV",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU00000","LV-110","LV",2021,36,2021-09-07,"L","Pipiens",0,,,,,
"CSU00000","LV-110","LV",2021,36,2021-09-07,"L","Tarsalis",0,,,,,
"CSU17199","LV-089","LV",2021,36,2021-09-07,"L","Tarsalis",5,1,22.82373,,,
"CSU17200","LV-020","LV",2021,36,2021-09-07,"L","Tarsalis",3,0,55.55,,,
"CSU17201","LV-020","LV",2021,36,2021-09-07,"L","Pipiens",1,0,55.55,,,
"CSU17202","FC-061","NW",2021,36,2021-09-07,"L","Tarsalis",3,0,34.68915,,,
"CSU17203","FC-073","NW",2021,36,2021-09-07,"L","Tarsalis",1,0,55.55,,,
"CSU17204","FC-073","NW",2021,36,2021-09-07,"L","Pipiens",10,0,29.74626,,,
"CSU17205","FC-090GR","NW",2021,36,2021-09-07,"G","Pipiens",17,0,55.55,,,
"CSU17206","FC-011","NW",2021,36,2021-09-07,"L","Pipiens",1,0,55.55,,,
"CSU17207","FC-060","SW",2021,36,2021-09-07,"L","Pipiens",3,0,55.55,,,
"CSU17208","FC-063","NW",2021,36,2021-09-07,"L","Pipiens",2,0,55.55,,,
"CSU17209","FC-063GR","NW",2021,36,2021-09-07,"G","Pipiens",35,1,21.16435,,,
"CSU17210","FC-015","NW",2021,36,2021-09-07,"L","Pipiens",2,0,55.55,,,
"CSU17211","FC-058","SW",2021,36,2021-09-07,"L","Tarsalis",2,0,55.55,,,
"BOU00064","BC-19","BC",2021,36,2021-09-06,"L","Tarsalis",8,0,,,,
"BOU00065","BC-15","BC",2021,36,2021-09-06,"L","Tarsalis",7,0,,,,
"BOU00066","BC-17","BC",2021,36,2021-09-06,"L","Tarsalis",3,0,,,,
"BOU00067","BC-09","BC",2021,36,2021-09-06,"L","Tarsalis",5,0,,,,
"BOU00068","BC-04","BC",2021,36,2021-09-06,"L","Tarsalis",3,0,,,,
"CSU00000","BC-04","BC",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","BC-09","BC",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","BC-15","BC",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","BC-17","BC",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","BC-19","BC",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-004","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-006","NE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-006","NE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-023","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-023","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-027","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-027","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-029","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-029","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-031","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-034","NE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-036","NW",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-039","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-039","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-040","NE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-040GR","NE",2021,36,2021-09-06,"G","Tarsalis",0,,,,,
"CSU00000","FC-041","NW",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-041","NW",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-046","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-047","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-047","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-049","NW",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-049","NW",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-052","NW",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-052","NW",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-053","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-053","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-054","SE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-054","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-059","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-064","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-066","NE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-066GR","NE",2021,36,2021-09-06,"G","Tarsalis",0,,,,,
"CSU00000","FC-067","NE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-067","NE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-069","NE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-072","NE",2021,36,2021-09-06,"L","Pipiens",0,,,,,
"CSU00000","FC-074","SE",2021,36,2021-09-06,"L","Tarsalis",0,,,,,
"CSU00000","FC-075GR","SE",2021,36,2021-09-06,"G","Tarsalis",0,,,,,
"CSU00000","FC-088GR","SE",2021,36,2021-09-06,"G","Tarsalis",0,,,,,
"CSU00000","FC-092GR","NE",2021,36,2021-09-06,"G","Tarsalis",0,,,,,
"CSU17153","FC-088GR","SE",2021,36,2021-09-06,"G","Pipiens",26,1,18.91512,,,
"CSU17154","FC-046","SE",2021,36,2021-09-06,"L","Tarsalis",3,0,33.9045,,,
"CSU17155","FC-075GR","SE",2021,36,2021-09-06,"G","Pipiens",19,0,32.26235,,,
"CSU17156","FC-075","SE",2021,36,2021-09-06,"L","Tarsalis",3,0,55.55,,,
"CSU17157","FC-075","SE",2021,36,2021-09-06,"L","Pipiens",20,0,55.55,,,
"CSU17158","FC-031","SE",2021,36,2021-09-06,"L","Tarsalis",3,0,34.18629,,,
"CSU17159","FC-064","SE",2021,36,2021-09-06,"L","Pipiens",2,0,34.25509,,,
"CSU17160","FC-059","SE",2021,36,2021-09-06,"L","Pipiens",29,0,55.55,,,
"CSU17161","FC-074","SE",2021,36,2021-09-06,"L","Pipiens",3,0,55.55,,,
"CSU17162","FC-050","SE",2021,36,2021-09-06,"L","Tarsalis",1,0,55.55,,,
"CSU17163","FC-050","SE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17164","FC-050","SE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17165","FC-050","SE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17166","FC-050","SE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17167","FC-050","SE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17168","FC-050","SE",2021,36,2021-09-06,"L","Pipiens",22,1,17.2435,,,
"CSU17169","FC-004","SE",2021,36,2021-09-06,"L","Pipiens",14,0,55.55,,,
"CSU17170","FC-038","NE",2021,36,2021-09-06,"L","Tarsalis",2,0,55.55,,,
"CSU17171","FC-038","NE",2021,36,2021-09-06,"L","Pipiens",4,0,55.55,,,
"CSU17172","FC-092GR","NE",2021,36,2021-09-06,"G","Pipiens",20,0,55.55,,,
"CSU17173","FC-069","NE",2021,36,2021-09-06,"L","Tarsalis",3,0,55.55,,,
"CSU17174","FC-034","NE",2021,36,2021-09-06,"L","Tarsalis",2,0,55.55,,,
"CSU17175","FC-040","NE",2021,36,2021-09-06,"L","Pipiens",2,0,34.38711,,,
"CSU17176","FC-036","NW",2021,36,2021-09-06,"L","Tarsalis",1,0,55.55,,,
"CSU17177","FC-072","NE",2021,36,2021-09-06,"L","Tarsalis",2,0,55.55,,,
"CSU17178","FC-091GR","NE",2021,36,2021-09-06,"G","Tarsalis",1,0,55.55,,,
"CSU17179","FC-091GR","NE",2021,36,2021-09-06,"G","Pipiens",4,0,29.5668,,,
"CSU17180","FC-040GR","NE",2021,36,2021-09-06,"G","Pipiens",7,0,55.55,,,
"CSU17181","FC-066GR","NE",2021,36,2021-09-06,"G","Pipiens",4,0,55.55,,,
"CSU17182","FC-019","NE",2021,36,2021-09-06,"L","Tarsalis",1,0,55.55,,,
"CSU17183","FC-019","NE",2021,36,2021-09-06,"L","Pipiens",2,0,55.55,,,
"CSU17184","FC-014","NE",2021,36,2021-09-06,"L","Tarsalis",4,0,55.55,,,
"CSU17185","FC-014","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17186","FC-014","NE",2021,36,2021-09-06,"L","Pipiens",31,0,33.08703,,,
"CSU17187","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17188","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17189","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17190","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17191","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,34.59498,,,
"CSU17192","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,34.55785,,,
"CSU17193","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17194","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17195","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17196","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,33.51706,,,
"CSU17197","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",50,0,55.55,,,
"CSU17198","FC-066","NE",2021,36,2021-09-06,"L","Pipiens",26,0,55.55,,,
"CSU00000","FC-029GR","SE",2021,35,2021-09-01,"G","Tarsalis",0,,,,,
"CSU00000","FC-054","SE",2021,35,2021-09-01,"L","Tarsalis",0,,,,,
"CSU00000","FC-057","SW",2021,35,2021-09-01,"L","Tarsalis",0,,,,,
"CSU00000","FC-071","SW",2021,35,2021-09-01,"L","Pipiens",0,,,,,
"CSU00000","FC-071","SW",2021,35,2021-09-01,"L","Tarsalis",0,,,,,
"CSU00000","FC-089GR","SW",2021,35,2021-09-01,"G","Tarsalis",0,,,,,
"CSU00000","FC-093","SW",2021,35,2021-09-01,"L","Pipiens",0,,,,,
"CSU17139","FC-054","SE",2021,35,2021-09-01,"L","Pipiens",2,0,55.55,,,
"CSU17140","FC-001","SW",2021,35,2021-09-01,"L","Tarsalis",4,0,37.59726,,,
"CSU17141","FC-001","SW",2021,35,2021-09-01,"L","Pipiens",13,0,55.55,,,
"CSU17142","FC-029GR","SE",2021,35,2021-09-01,"G","Pipiens",50,1,18.87215,,,
"CSU17143","FC-029GR","SE",2021,35,2021-09-01,"G","Pipiens",27,1,28.60011,,,
"CSU17144","FC-029","SE",2021,35,2021-09-01,"L","Tarsalis",3,0,55.55,,,
"CSU17145","FC-029","SE",2021,35,2021-09-01,"L","Pipiens",2,0,55.55,,,
"CSU17146","FC-093","SW",2021,35,2021-09-01,"L","Tarsalis",1,0,55.55,,,
"CSU17147","FC-068","SW",2021,35,2021-09-01,"L","Tarsalis",3,0,55.55,,,
"CSU17148","FC-068","SW",2021,35,2021-09-01,"L","Pipiens",3,0,55.55,,,
"CSU17149","FC-089GR","SW",2021,35,2021-09-01,"G","Pipiens",39,1,21.01732,,,
"CSU17150","FC-037","SW",2021,35,2021-09-01,"L","Tarsalis",6,0,55.55,,,
"CSU17151","FC-037","SW",2021,35,2021-09-01,"L","Pipiens",2,0,55.55,,,
"CSU17152","FC-057","SW",2021,35,2021-09-01,"L","Pipiens",1,0,55.55,,,
"CSU00000","FC-011","NW",2021,35,2021-08-31,"L","Tarsalis",0,,,,,
"CSU00000","FC-015","NW",2021,35,2021-08-31,"L","Pipiens",0,,,,,
"CSU00000","FC-015","NW",2021,35,2021-08-31,"L","Tarsalis",0,,,,,
"CSU00000","FC-052","NW",2021,35,2021-08-31,"L","Pipiens",0,,,,,
"CSU00000","FC-060","SW",2021,35,2021-08-31,"L","Tarsalis",0,,,,,
"CSU00000","FC-062","SW",2021,35,2021-08-31,"L","Pipiens",0,,,,,
"CSU00000","FC-062","SW",2021,35,2021-08-31,"L","Tarsalis",0,,,,,
"CSU00000","FC-063","NW",2021,35,2021-08-31,"L","Tarsalis",0,,,,,
"CSU00000","FC-063GR","NW",2021,35,2021-08-31,"G","Tarsalis",0,,,,,
"CSU00000","FC-090GR","NW",2021,35,2021-08-31,"G","Tarsalis",0,,,,,
"CSU00000","LC-049","BE",2021,35,2021-08-31,"L","Pipiens",0,,,,,
"CSU17112","FC-052","NW",2021,35,2021-08-31,"L","Tarsalis",1,0,55.55,,,
"CSU17113","FC-073","NW",2021,35,2021-08-31,"L","Tarsalis",5,0,55.55,,,
"CSU17114","FC-073","NW",2021,35,2021-08-31,"L","Pipiens",7,0,55.55,,,
"CSU17115","FC-061","NW",2021,35,2021-08-31,"L","Tarsalis",7,0,55.55,,,
"CSU17116","FC-061","NW",2021,35,2021-08-31,"L","Pipiens",4,0,55.55,,,
"CSU17117","FC-041","NW",2021,35,2021-08-31,"L","Tarsalis",7,0,32.92411,,,
"CSU17118","FC-041","NW",2021,35,2021-08-31,"L","Pipiens",2,0,55.55,,,
"CSU17119","FC-060","SW",2021,35,2021-08-31,"L","Pipiens",5,1,17.73962,,,
"CSU17120","FC-011","NW",2021,35,2021-08-31,"L","Pipiens",3,0,55.55,,,
"CSU17121","FC-090GR","NW",2021,35,2021-08-31,"G","Pipiens",22,0,55.55,,,
"CSU17122","FC-058","SW",2021,35,2021-08-31,"L","Tarsalis",1,0,55.55,,,
"CSU17123","FC-058","SW",2021,35,2021-08-31,"L","Pipiens",2,0,55.55,,,
"CSU17124","FC-063GR","NW",2021,35,2021-08-31,"G","Pipiens",48,1,14.93175,,,
"CSU17125","FC-063","NW",2021,35,2021-08-31,"L","Pipiens",1,0,55.55,,,
"CSU17126","FC-049","NW",2021,35,2021-08-31,"L","Tarsalis",5,0,55.55,,,
"CSU17127","FC-049","NW",2021,35,2021-08-31,"L","Pipiens",4,0,55.55,,,
"CSU17128","LV-020","LV",2021,35,2021-08-31,"L","Tarsalis",9,0,55.55,,,
"CSU17129","LV-020","LV",2021,35,2021-08-31,"L","Pipiens",1,0,55.55,,,
"CSU17130","LC-054","BE",2021,35,2021-08-31,"L","Tarsalis",15,0,55.55,,,
"CSU17131","LC-054","BE",2021,35,2021-08-31,"L","Pipiens",23,0,33.7071,,,
"CSU17132","LC-001","BE",2021,35,2021-08-31,"L","Tarsalis",11,0,55.55,,,
"CSU17133","LC-001","BE",2021,35,2021-08-31,"L","Pipiens",3,0,33.61163,,,
"CSU17134","LC-053","BE",2021,35,2021-08-31,"L","Tarsalis",9,1,18.98481,,,
"CSU17135","LC-053","BE",2021,35,2021-08-31,"L","Pipiens",5,0,55.55,,,
"CSU17136","WC-055","BE",2021,35,2021-08-31,"L","Tarsalis",5,0,32.7509,,,
"CSU17137","WC-055","BE",2021,35,2021-08-31,"L","Pipiens",3,0,55.55,,,
"CSU17138","LC-049","BE",2021,35,2021-08-31,"L","Tarsalis",4,0,55.55,,,
"BOU00059","BC-19","BC",2021,35,2021-08-30,"L","Tarsalis",6,0,,,,
"BOU00060","BC-15","BC",2021,35,2021-08-30,"L","Tarsalis",10,0,,,,
"BOU00061","BC-17","BC",2021,35,2021-08-30,"L","Tarsalis",5,0,,,,
"BOU00062","BC-09","BC",2021,35,2021-08-30,"L","Tarsalis",3,0,,,,
"BOU00063","BC-04","BC",2021,35,2021-08-30,"L","Tarsalis",4,0,,,,
"CSU00000","BC-04","BC",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","BC-09","BC",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","BC-15","BC",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","BC-17","BC",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","BC-19","BC",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","FC-006","NE",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","FC-006","NE",2021,35,2021-08-30,"L","Tarsalis",0,,,,,
"CSU00000","FC-014","NE",2021,35,2021-08-30,"L","Tarsalis",0,,,,,
"CSU00000","FC-034","NE",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","FC-034","NE",2021,35,2021-08-30,"L","Tarsalis",0,,,,,
"CSU00000","FC-036","NW",2021,35,2021-08-30,"L","Tarsalis",0,,,,,
"CSU00000","FC-038","NE",2021,35,2021-08-30,"L","Tarsalis",0,,,,,
"CSU00000","FC-040","NE",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","FC-040GR","NE",2021,35,2021-08-30,"G","Tarsalis",0,,,,,
"CSU00000","FC-066GR","NE",2021,35,2021-08-30,"G","Tarsalis",0,,,,,
"CSU00000","FC-067","NE",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","FC-069","NE",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU00000","FC-091GR","NE",2021,35,2021-08-30,"G","Tarsalis",0,,,,,
"CSU00000","FC-092GR","NE",2021,35,2021-08-30,"G","Tarsalis",0,,,,,
"CSU00000","LV-110","LV",2021,35,2021-08-30,"L","Pipiens",0,,,,,
"CSU17085","LV-089","LV",2021,35,2021-08-30,"L","Tarsalis",14,0,55.55,,,
"CSU17086","LV-089","LV",2021,35,2021-08-30,"L","Pipiens",18,1,19.51407,,,
"CSU17087","LV-104","LV",2021,35,2021-08-30,"L","Tarsalis",15,0,55.55,,,
"CSU17088","LV-104","LV",2021,35,2021-08-30,"L","Pipiens",22,0,55.55,,,
"CSU17089","FC-038","NE",2021,35,2021-08-30,"L","Pipiens",2,0,55.55,,,
"CSU17090","LV-110","LV",2021,35,2021-08-30,"L","Tarsalis",2,0,29.69211,,,
"CSU17091","FC-069","NE",2021,35,2021-08-30,"L","Tarsalis",2,0,55.55,,,
"CSU17092","FC-040","NE",2021,35,2021-08-30,"L","Tarsalis",1,0,55.55,,,
"CSU17093","FC-036","NW",2021,35,2021-08-30,"L","Pipiens",1,0,55.55,,,
"CSU17094","FC-040GR","NE",2021,35,2021-08-30,"G","Pipiens",9,0,34.16315,,,
"CSU17095","FC-072","NE",2021,35,2021-08-30,"L","Tarsalis",15,0,55.55,,,
"CSU17096","FC-072","NE",2021,35,2021-08-30,"L","Pipiens",6,0,55.55,,,
"CSU17097","FC-092GR","NE",2021,35,2021-08-30,"G","Pipiens",20,0,55.55,,,
"CSU17098","FC-091GR","NE",2021,35,2021-08-30,"G","Pipiens",6,1,18.83978,,,
"CSU17099","FC-067","NE",2021,35,2021-08-30,"L","Tarsalis",3,0,55.55,,,
"CSU17100","FC-019","NE",2021,35,2021-08-30,"L","Tarsalis",2,0,55.55,,,
"CSU17101","FC-019","NE",2021,35,2021-08-30,"L","Pipiens",6,0,55.55,,,
"CSU17102","FC-066GR","NE",2021,35,2021-08-30,"G","Pipiens",7,0,55.55,,,
"CSU17103","FC-014","NE",2021,35,2021-08-30,"L","Pipiens",9,0,55.55,,,
"CSU17104","FC-066","NE",2021,35,2021-08-30,"L","Tarsalis",7,0,55.55,,,
"CSU17105","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",50,0,55.55,,,
"CSU17106","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",50,0,55.55,,,
"CSU17107","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",50,0,55.55,,,
"CSU17108","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",50,0,33.94075,,,
"CSU17109","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",50,0,55.55,,,
"CSU17110","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",50,0,55.55,,,
"CSU17111","FC-066","NE",2021,35,2021-08-30,"L","Pipiens",35,0,55.55,,,
"CSU00000","FC-059","SE",2021,35,2021-08-29,"L","Tarsalis",0,,,,,
"CSU00000","FC-075GR","SE",2021,35,2021-08-29,"G","Tarsalis",0,,,,,
"CSU00000","FC-088GR","SE",2021,35,2021-08-29,"G","Tarsalis",0,,,,,
"CSU00000","LV-069","LV",2021,35,2021-08-29,"L","Pipiens",0,,,,,
"CSU17053","LV-069","LV",2021,35,2021-08-29,"L","Tarsalis",15,0,55.55,,,
"CSU17054","LV-095","LV",2021,35,2021-08-29,"L","Tarsalis",20,1,18.40948,,,
"CSU17055","LV-095","LV",2021,35,2021-08-29,"L","Pipiens",3,0,55.55,,,
"CSU17056","FC-064","SE",2021,35,2021-08-29,"L","Tarsalis",11,0,55.55,,,
"CSU17057","FC-064","SE",2021,35,2021-08-29,"L","Pipiens",7,0,55.55,,,
"CSU17058","FC-075","SE",2021,35,2021-08-29,"L","Tarsalis",15,1,13.82506,,,
"CSU17059","FC-075","SE",2021,35,2021-08-29,"L","Pipiens",36,0,55.55,,,
"CSU17060","FC-075GR","SE",2021,35,2021-08-29,"G","Pipiens",49,1,17.79544,,,
"CSU17061","FC-053","SE",2021,35,2021-08-29,"L","Tarsalis",8,0,55.55,,,
"CSU17062","FC-053","SE",2021,35,2021-08-29,"L","Pipiens",1,0,55.55,,,
"CSU17063","FC-074","SE",2021,35,2021-08-29,"L","Tarsalis",27,0,55.55,,,
"CSU17064","FC-074","SE",2021,35,2021-08-29,"L","Pipiens",4,0,55.55,,,
"CSU17065","FC-088GR","SE",2021,35,2021-08-29,"G","Pipiens",30,1,23.42918,,,
"CSU17066","FC-031","SE",2021,35,2021-08-29,"L","Tarsalis",14,0,55.55,,,
"CSU17067","FC-031","SE",2021,35,2021-08-29,"L","Pipiens",5,0,55.55,,,
"CSU17068","FC-023","SE",2021,35,2021-08-29,"L","Tarsalis",2,0,55.55,,,
"CSU17069","FC-023","SE",2021,35,2021-08-29,"L","Pipiens",3,0,55.55,,,
